freq_Hz,Re,Im
2.0372381767e+11,8.7123627321e+00,4.4318067788e+00
2.0382392765e+11,-3.5725782472e+00,-4.8155056237e+00
2.0392403764e+11,-2.0716181496e+00,5.7538933919e+00
2.0402414762e+11,-1.4322847037e+00,-7.0307479471e+00
2.0412425761e+11,7.4114824085e+00,3.5931985285e+00
2.0422436759e+11,-6.6885331368e+00,4.6044209235e+00
2.0432447758e+11,2.1253613986e+00,-3.6651044759e+00
2.0442458756e+11,-2.2629061329e-01,3.4207141132e-01
2.0452469754e+11,7.4278066154e+00,-4.6530646296e+00
2.0462480753e+11,-1.0680048595e+01,2.6675774304e+00
2.0472491751e+11,7.1165682411e+00,1.5771079088e+00
2.0482502750e+11,-8.0915269189e+00,-2.2015933031e+00
2.0492513748e+11,6.5777484124e+00,3.7094369620e+00
2.0502524746e+11,-3.9774260635e+00,2.1270195662e+00
2.0512535745e+11,-4.2229620545e-01,-4.7222733516e+00
2.0522546743e+11,7.1350548673e+00,-1.9779491011e+00
2.0532557742e+11,-7.2882762474e+00,4.4024243893e+00
2.0542568740e+11,7.2128396819e+00,-5.9171726805e+00
2.0552579738e+11,-4.3001182391e+00,4.9035983155e+00
2.0562590737e+11,-5.4948602693e+00,-8.2615354986e-01
2.0572601735e+11,1.3266800355e+01,1.3486500279e+00
2.0582612734e+11,-1.5535288541e+01,-5.9138829415e-01
2.0592623732e+11,1.3877768169e+01,-6.6018571239e+00
2.0602634731e+11,-1.3125088882e+01,1.1624228685e+01
2.0612645729e+11,1.3197855112e+01,-6.5737654007e+00
2.0622656727e+11,-1.1206898123e+01,3.0949562447e+00
2.0632667726e+11,1.2889533397e+01,-5.5532663048e+00
2.0642678724e+11,-1.6963824158e+01,3.2705082047e+00
2.0652689723e+11,1.4223363676e+01,-2.0474213902e+00
2.0662700721e+11,-7.5038916709e+00,3.0859588294e+00
2.0672711719e+11,7.4268455754e+00,9.1960082200e-01
2.0682722718e+11,-1.0603780593e+01,-3.2834779208e+00
2.0692733716e+11,9.9106715583e+00,4.4159717027e+00
2.0702744715e+11,-7.1652136028e+00,-4.8858771480e+00
2.0712755713e+11,5.3570564509e+00,-1.1056547880e+00
2.0722766711e+11,-9.6682220412e+00,1.4198326965e+00
2.0732777710e+11,1.4127666236e+01,5.2474884566e+00
2.0742788708e+11,-1.4092989369e+01,-3.7534402597e+00
2.0752799707e+11,1.0608817679e+01,2.2796727115e-04
2.0762810705e+11,-3.3730192415e+00,-1.3134693350e+00
2.0772821704e+11,-1.2511303740e+00,1.3876051682e+00
2.0782832702e+11,-4.2678611721e+00,2.3670255599e+00
2.0792843700e+11,1.4147194548e+01,-5.3432453895e+00
2.0802854699e+11,-1.2619586167e+01,2.2050461756e+00
2.0812865697e+11,4.9936412788e+00,1.2776667678e+00
2.0822876696e+11,-5.7450011325e+00,-1.6359619646e+00
2.0832887694e+11,6.8578552149e+00,5.9486717290e+00
2.0842898692e+11,-3.9879135014e+00,-7.2563491466e+00
2.0852909691e+11,4.8472533066e+00,6.6247037369e+00
2.0862920689e+11,-4.3725038945e+00,-1.2364134951e+01
2.0872931688e+11,3.1291926705e+00,1.1591129818e+01
2.0882942686e+11,-3.6498030229e+00,-2.8967941571e+00
2.0892953684e+11,6.6628252657e+00,-2.9906602786e+00
2.0902964683e+11,-1.5007927121e+01,2.0712058062e+00
2.0912975681e+11,2.0367735127e+01,-1.2564439063e+00
2.0922986680e+11,-2.0552327249e+01,2.6251846801e+00
2.0932997678e+11,1.8889406721e+01,2.0061368839e-02
2.0943008677e+11,-1.8928904126e+01,-3.2542304857e+00
2.0953019675e+11,2.1131900919e+01,5.0642811872e+00
2.0963030673e+11,-1.6362922132e+01,-6.4485032290e+00
2.0973041672e+11,8.9330103287e+00,6.9447925539e+00
2.0983052670e+11,-9.8646908524e+00,-4.7543414465e+00
2.0993063669e+11,1.4447367487e+01,3.7069239104e+00
2.1003074667e+11,-1.3388836473e+01,-2.2996065099e+00
2.1013085665e+11,1.0066405280e+01,-9.4102331866e-01
2.1023096664e+11,-1.1856659431e+01,2.4180563037e-01
2.1033107662e+11,1.2933607969e+01,1.6859086856e+00
2.1043118661e+11,-9.5154715381e+00,-2.9003914280e+00
2.1053129659e+11,9.8259666512e+00,3.6962067274e+00
2.1063140657e+11,-1.4235371632e+01,-8.1353508986e+00
2.1073151656e+11,1.6301553397e+01,1.0725420876e+01
2.1083162654e+11,-1.4456205813e+01,-2.7515354550e+00
2.1093173653e+11,1.3539276022e+01,-2.2332195772e+00
2.1103184651e+11,-1.5345953028e+01,3.8011960265e-01
2.1113195650e+11,1.1748268578e+01,5.4755177978e-01
2.1123206648e+11,-5.7759404999e+00,-6.3277589097e-01
2.1133217646e+11,7.0122499147e+00,1.0596270186e+00
2.1143228645e+11,-1.3044576876e+01,-7.7210136129e+00
2.1153239643e+11,1.3917934461e+01,1.4089857261e+01
2.1163250642e+11,-1.2570843017e+01,-1.0981306148e+01
2.1173261640e+11,1.3381497969e+01,7.3352286200e+00
2.1183272638e+11,-9.4023669083e+00,-4.5158386744e+00
2.1193283637e+11,8.8518261754e+00,5.6206377184e+00
2.1203294635e+11,-1.2241368541e+01,-7.6614675330e+00
2.1213305634e+11,7.5469140135e+00,1.0922707595e+00
2.1223316632e+11,-4.8778816528e-01,2.0428842760e-01
2.1233327630e+11,2.6774644824e-01,6.0666568414e+00
2.1243338629e+11,-1.0067514975e+01,-6.7418476013e+00
2.1253349627e+11,1.6896983917e+01,2.7095933699e+00
2.1263360626e+11,-1.0969289763e+01,-1.0136795313e+00
2.1273371624e+11,8.1228379942e+00,-5.5665169040e-02
2.1283382623e+11,-3.6734043756e+00,1.0875198286e+00
2.1293393621e+11,-9.5173485254e+00,2.3053093506e-01
2.1303404619e+11,1.2065006586e+01,-1.1994989780e+00
2.1313415618e+11,4.5115426498e+00,1.9991448146e+00
2.1323426616e+11,-2.0879930959e+01,8.4568141904e-01
2.1333437615e+11,1.1512083882e+01,-1.2396185833e+00
2.1343448613e+11,3.2127534561e+00,-1.7691595200e+00
2.1353459611e+11,-1.4634110621e-01,-2.9599369832e+00
2.1363470610e+11,4.3757805913e-01,5.9058263098e+00
2.1373481608e+11,-3.3452176791e+00,-4.1637381634e+00
2.1383492607e+11,-4.3244258123e+00,-7.9937784994e-01
2.1393503605e+11,1.3240375890e+01,4.3702780356e+00
2.1403514603e+11,-1.7832484767e+01,5.9082492946e-01
2.1413525602e+11,1.4827079288e+01,-4.1481699226e+00
2.1423536600e+11,-6.9661172151e+00,-9.0201598965e-01
2.1433547599e+11,3.9695478375e+00,6.6745978457e+00
2.1443558597e+11,-5.0090611454e+00,-1.2048243803e+00
2.1453569596e+11,4.7661218390e+00,-6.6605490378e+00
2.1463580594e+11,-5.9692819238e+00,8.1602471556e+00
2.1473591592e+11,1.2463736343e+01,-3.7133387284e+00
2.1483602591e+11,-1.4668549085e+01,-5.4439094185e+00
2.1493613589e+11,1.0284362808e+01,8.3199305958e+00
2.1503624588e+11,-1.0305717312e+01,-4.9804929679e+00
2.1513635586e+11,1.4467912679e+01,5.0370292732e-01
2.1523646584e+11,-1.2574878423e+01,4.3993715689e+00
2.1533657583e+11,8.6574317790e+00,-4.8265544287e+00
2.1543668581e+11,-1.0286440354e+01,4.6391513982e+00
2.1553679580e+11,1.4810251379e+01,-2.6411206230e+00
2.1563690578e+11,-1.8629370404e+01,-3.3171378153e+00
2.1573701576e+11,1.6383608018e+01,3.7883999159e+00
2.1583712575e+11,-9.6742055178e+00,-3.9131685688e+00
2.1593723573e+11,5.0745287050e+00,8.0353418370e+00
2.1603734572e+11,-7.2566048593e+00,-7.9171798344e+00
2.1613745570e+11,7.6113669375e+00,2.6004452503e+00
2.1623756568e+11,1.7851918419e+00,-7.9879323594e-01
2.1633767567e+11,-3.8559935921e+00,6.9194979856e+00
2.1643778565e+11,-3.9440900851e+00,-5.1810748029e+00
2.1653789564e+11,7.5195311403e+00,-6.9137975645e+00
2.1663800562e+11,-1.6541883575e+01,9.5452098752e+00
2.1673811561e+11,2.4799084494e+01,-3.2445537224e+00
2.1683822559e+11,-1.2970688722e+01,4.7241554388e-01
2.1693833557e+11,-9.7216157575e-01,-3.1894182360e+00
2.1703844556e+11,4.7139238879e-01,2.3711863273e+00
2.1713855554e+11,2.2932619122e+00,-1.2514308975e+00
2.1723866553e+11,-2.8528168690e+00,3.9755269319e+00
2.1733877551e+11,3.4068861662e+00,-4.5266549780e+00
2.1743888549e+11,-4.3258203362e+00,7.0140109633e+00
2.1753899548e+11,1.0171319318e+01,-3.9517289768e+00
2.1763910546e+11,-1.7333080260e+01,-3.3308373272e+00
2.1773921545e+11,1.7145714973e+01,-8.8938308262e-01
2.1783932543e+11,-1.2871787752e+01,1.0199407965e+01
2.1793943541e+11,1.2673436680e+01,-8.9889593282e+00
2.1803954540e+11,-8.9672324388e+00,2.1393669802e+00
2.1813965538e+11,4.9157490402e+00,-5.3083137402e+00
2.1823976537e+11,-8.5215226777e+00,1.0991635374e+01
2.1833987535e+11,8.6597807984e+00,-5.1557376656e+00
2.1843998534e+11,-8.3117372641e+00,-5.1674116858e+00
2.1854009532e+11,1.5518690206e+01,1.0972677443e+01
2.1864020530e+11,-1.6916239806e+01,-6.8946144501e+00
2.1874031529e+11,1.1220600628e+01,-5.5809675562e+00
2.1884042527e+11,-9.3770795358e+00,6.8464290655e+00
2.1894053526e+11,6.5545942010e+00,2.7557077619e-01
2.1904064524e+11,-5.4684338996e+00,3.2976834561e+00
2.1914075522e+11,1.3001451406e+01,-1.0664493732e+01
2.1924086521e+11,-2.0434716615e+01,1.0867518302e+01
2.1934097519e+11,2.0128002042e+01,-6.8603286624e+00
2.1944108518e+11,-1.3131048854e+01,1.9222926344e+00
2.1954119516e+11,5.6686006347e+00,7.9265029687e-01
2.1964130514e+11,-3.4145234645e+00,4.3631804875e+00
2.1974141513e+11,2.4800962955e+00,-2.0769304936e+00
2.1984152511e+11,2.1055614066e+00,-8.3992659226e+00
2.1994163510e+11,5.1226310744e+00,3.5152862012e-01
2.2004174508e+11,-1.5746528768e+01,1.3047092457e+01
2.2014185507e+11,1.2723290531e+01,-1.0971966172e+01
2.2024196505e+11,-1.0825789053e+01,3.5215440017e+00
2.2034207503e+11,8.4684193209e+00,2.1748170443e+00
2.2044218502e+11,-5.7651668625e+00,-1.1656987346e+00
2.2054229500e+11,8.5666642986e+00,-4.0802723103e+00
2.2064240499e+11,-1.5022911477e+01,3.3308607865e+00
2.2074251497e+11,1.6012166809e+01,-3.6099839447e+00
2.2084262495e+11,-1.3556913975e+01,7.4152337119e+00
2.2094273494e+11,1.6099112140e+01,-1.6213916234e+00
2.2104284492e+11,-1.2455512152e+01,-7.4524519213e+00
2.2114295491e+11,9.8653577291e+00,2.2576870410e+00
2.2124306489e+11,-1.0999033530e+01,2.3801873895e+00
2.2134317487e+11,6.8260397272e+00,1.3766450929e+00
2.2144328486e+11,-6.9609505318e+00,1.3989466608e+00
2.2154339484e+11,9.0820142363e+00,-2.4685294011e+00
2.2164350483e+11,-5.3950331284e+00,-1.9693211825e+00
2.2174361481e+11,4.2565049011e+00,5.9182589855e+00
2.2184372480e+11,-8.1391660195e+00,-7.2995199991e-01
2.2194383478e+11,1.2190114853e+01,-8.0028300482e+00
2.2204394476e+11,-2.0219597064e+01,5.1045600389e+00
2.2214405475e+11,2.4477038685e+01,-5.7053556425e-02
2.2224416473e+11,-1.2469275459e+01,-2.1599479529e+00
2.2234427472e+11,5.7192701474e+00,4.6299738585e+00
2.2244438470e+11,-1.1853425015e+01,-7.2326507366e+00
2.2254449468e+11,9.3091772883e+00,6.9357873057e+00
2.2264460467e+11,-2.9328500748e+00,4.5381874141e-01
2.2274471465e+11,4.9444842004e+00,-5.0027323366e+00
2.2284482464e+11,-7.9833689673e+00,2.3829912112e+00
2.2294493462e+11,6.9621125103e+00,-2.4991346435e+00
2.2304504460e+11,-1.1346405642e+01,1.6899060082e+00
2.2314515459e+11,1.5126150084e+01,-8.9246601453e-02
2.2324526457e+11,-7.9152492162e+00,2.9294698570e+00
2.2334537456e+11,2.9558647234e-01,-2.0467948967e-01
2.2344548454e+11,-4.4107225908e+00,-9.5570037962e+00
2.2354559453e+11,1.1989037058e+01,1.5786520876e+01
2.2364570451e+11,-5.8955603696e+00,-1.1721027937e+01
2.2374581449e+11,2.4360298826e+00,1.4425371088e+00
2.2384592448e+11,-1.2600051191e+01,4.9021122545e+00
2.2394603446e+11,1.7490556976e+01,-5.1380038822e+00
2.2404614445e+11,-1.2340175567e+01,2.9091646496e+00
2.2414625443e+11,6.3283829353e+00,3.4642798902e+00
2.2424636441e+11,-4.1906053589e+00,-8.6686074057e+00
2.2434647440e+11,9.0520996626e+00,6.8429508004e-01
2.2444658438e+11,-1.2879223944e+01,6.9485204136e+00
2.2454669437e+11,8.9420216637e+00,-3.1055179173e+00
2.2464680435e+11,-3.8097781787e+00,2.2099289934e-01
2.2474691433e+11,2.3787985645e+00,3.1724375250e-01
2.2484702432e+11,-7.2381458272e+00,-6.5777680647e-01
2.2494713430e+11,8.9575005267e+00,-4.1674563073e+00
2.2504724429e+11,-6.7094119209e+00,9.9497154499e+00
2.2514735427e+11,8.7791676271e+00,-6.5593299700e+00
2.2524746426e+11,-1.2260136430e+01,3.3177953116e+00
2.2534757424e+11,1.5631625158e+01,-3.7668178305e+00
2.2544768422e+11,-1.4937287342e+01,-1.4015536965e+00
2.2554779421e+11,1.3542489793e+01,1.3227764882e+00
2.2564790419e+11,-1.5233548786e+01,6.8944929303e-01
2.2574801418e+11,8.4353121037e+00,5.1320594166e-01
2.2584812416e+11,-1.7165873720e-02,-5.0491585110e-02
2.2594823414e+11,2.5555191016e-01,-1.9604258709e-01
2.2604834413e+11,-3.9388769317e+00,1.0709295040e+00
2.2614845411e+11,6.3886297814e+00,4.3992987000e-01
2.2624856410e+11,-4.3908417354e+00,-9.1140506516e-01
2.2634867408e+11,-1.9159383114e-01,7.6618750013e-01
2.2644878406e+11,8.4115809762e+00,-1.9682082886e+00
2.2654889405e+11,-1.5435164826e+01,5.0909305957e+00
2.2664900403e+11,1.1812668329e+01,-5.2032545227e+00
2.2674911402e+11,-3.1613557363e+00,2.9159100551e-02
2.2684922400e+11,-1.6671193462e+00,-4.8406876652e+00
2.2694933399e+11,3.6848894005e+00,1.2376239443e+01
2.2704944397e+11,-7.3432226165e-01,-4.7487975828e+00
2.2714955395e+11,-5.1705985612e+00,-4.1327498100e+00
2.2724966394e+11,-3.8826350237e-01,-1.7673823979e+00
2.2734977392e+11,1.2292931007e+01,7.9467020302e+00
2.2744988391e+11,-1.7806515165e+01,-7.3706506204e-01
2.2754999389e+11,1.8383574894e+01,-4.3016516749e+00
2.2765010387e+11,-1.0482409071e+01,-1.4756918588e+00
2.2775021386e+11,-4.2372704549e+00,-2.6805526250e+00
2.2785032384e+11,4.6213113686e+00,1.0322962830e+01
2.2795043383e+11,1.0572274084e+01,-3.9894244913e+00
2.2805054381e+11,-1.4316618745e+01,-1.7883390900e+00
2.2815065379e+11,9.9263645221e+00,-1.0007018383e+00
2.2825076378e+11,-9.0772937973e+00,6.3715759739e-01
2.2835087376e+11,5.1075788575e+00,2.1034906096e+00
2.2845098375e+11,-4.3208010933e+00,3.3828688101e+00
2.2855109373e+11,8.6372505279e+00,-8.5822704228e+00
2.2865120372e+11,-9.6030110496e+00,6.0393228440e+00
2.2875131370e+11,7.0567509031e+00,5.2440486202e-01
2.2885142368e+11,-3.4900038990e+00,3.7114964143e+00
2.2895153367e+11,2.4622281720e+00,-1.4661481192e+01
2.2905164365e+11,-5.6332547070e+00,6.6954815647e+00
2.2915175364e+11,9.0460419563e+00,3.8082341086e+00
2.2925186362e+11,-3.3926403808e+00,-4.6068240240e+00
2.2935197360e+11,-1.0759934996e+00,3.1248180247e+00
2.2945208359e+11,-7.1346185885e+00,1.0513773566e+00
2.2955219357e+11,7.3036008072e+00,3.3803691540e+00
2.2965230356e+11,-2.5810559593e+00,-8.7476102180e+00
2.2975241354e+11,3.2178316671e+00,7.2690694496e+00
2.2985252352e+11,-1.3024852841e+00,-7.2848740701e+00
2.2995263351e+11,-1.0268830186e+00,7.3997745146e+00
2.3005274349e+11,-2.2760498193e-01,-8.7005119784e+00
2.3015285348e+11,8.2640117659e+00,2.4571219127e+00
2.3025296346e+11,-1.3896731355e+01,1.0646371363e+01
2.3035307344e+11,1.0988340743e+01,-6.1529949393e+00
2.3045318343e+11,-1.1400192995e+01,-5.7754257855e+00
2.3055329341e+11,1.2528930851e+01,7.2547382271e+00
2.3065340340e+11,-1.1082208699e+01,-6.3092786096e+00
2.3075351338e+11,1.4574990189e+01,4.0813724846e+00
2.3085362337e+11,-1.5115210664e+01,-5.4310777421e-01
2.3095373335e+11,1.1747318593e+01,-1.9588083783e+00
2.3105384333e+11,-1.3350002179e+01,2.5826993635e+00
2.3115395332e+11,1.0118126489e+01,5.6547882621e-01
2.3125406330e+11,-5.6835023603e+00,-4.1519363085e+00
2.3135417329e+11,1.0626943471e+01,-2.4777993628e-01
2.3145428327e+11,-1.2921253149e+01,8.6912710952e+00
2.3155439325e+11,6.9243709452e+00,-1.3153404579e+01
2.3165450324e+11,6.7594984723e-01,1.6036716466e+01
2.3175461322e+11,-1.6881751373e-02,-9.1472386976e+00
2.3185472321e+11,-3.9184353909e+00,-2.6745902344e+00
2.3195483319e+11,6.3863336367e+00,2.4672234817e+00
2.3205494317e+11,-1.0659227513e+01,-1.4983493184e+00
2.3215505316e+11,1.1658879676e+01,2.7303543941e+00
2.3225516314e+11,-6.1717945865e+00,7.7121196261e+00
2.3235527313e+11,-2.6050304089e+00,-1.5439360388e+01
2.3245538311e+11,3.4438723724e+00,7.3489839603e+00
2.3255549310e+11,1.7624838261e+00,-2.9067213612e+00
2.3265560308e+11,-8.9235357370e+00,5.0415728124e+00
2.3275571306e+11,1.6813552456e+01,-1.8002039329e+00
2.3285582305e+11,-7.2896951336e+00,2.6520123942e+00
2.3295593303e+11,-7.1050087099e+00,-1.1535224865e+01
2.3305604302e+11,3.6267880179e+00,1.7671359359e+01
2.3315615300e+11,-1.0059691193e-01,-1.3735399522e+01
2.3325626298e+11,9.8076852483e-01,5.0504927770e+00
2.3335637297e+11,-1.3566794134e+00,-4.3241597883e+00
2.3345648295e+11,2.7548317165e+00,1.0763140127e+01
2.3355659294e+11,-1.3750834153e+00,-9.3538731664e+00
2.3365670292e+11,5.8343549161e-01,4.9068892437e+00
2.3375681290e+11,-1.3165540644e+00,-6.7737040739e+00
2.3385692289e+11,-2.8289476606e-01,7.2193753161e+00
2.3395703287e+11,2.9033108064e+00,-5.3920899603e+00
2.3405714286e+11,1.9543398084e+00,3.7156521463e+00
2.3415725284e+11,-4.2624339030e+00,-1.6403296056e+00
2.3425736283e+11,2.0745134570e+00,5.4412294107e+00
2.3435747281e+11,-8.5882196991e+00,-1.5162167067e+01
2.3445758279e+11,1.3129095469e+01,1.5311515863e+01
2.3455769278e+11,-7.0038923621e+00,-1.1146963726e+01
2.3465780276e+11,-3.2843379474e+00,1.4637284390e+01
2.3475791275e+11,4.5312586439e+00,-1.3511239963e+01
2.3485802273e+11,1.7760849461e-01,5.4377509314e+00
2.3495813271e+11,1.7016414513e+00,-1.7958013774e+00
2.3505824270e+11,-4.1899039650e+00,8.7232788687e+00
2.3515835268e+11,8.9259592608e+00,-1.5676622911e+01
2.3525846267e+11,-9.5506313648e+00,1.2390300494e+01
2.3535857265e+11,4.3563117046e+00,-1.8632084032e+01
2.3545868263e+11,-1.1128579217e+01,2.5703215852e+01
2.3555879262e+11,9.0444427144e+00,-1.7593356650e+01
2.3565890260e+11,4.4773775510e+00,1.3493504626e+01
2.3575901259e+11,-4.7346088896e+00,-1.0931787512e+01
2.3585912257e+11,4.1622296929e+00,8.6984187611e+00
2.3595923256e+11,-5.0172665353e+00,-1.3555905251e+01
2.3605934254e+11,2.1939863356e+00,1.3915862184e+01
2.3615945252e+11,-4.4800465168e+00,-8.2609358159e+00
2.3625956251e+11,8.3578501767e+00,3.5644108379e+00
2.3635967249e+11,-5.9027464271e+00,-4.7479021379e+00
2.3645978248e+11,5.9108752035e+00,5.3819469123e+00
2.3655989246e+11,-1.3086360027e+01,3.3125333200e-01
2.3666000244e+11,1.3699384283e+01,-2.7158271883e+00
2.3676011243e+11,-6.7771093715e+00,3.8288437066e-02
2.3686022241e+11,1.7065400737e+00,7.0644788338e+00
2.3696033240e+11,7.5000736601e-01,-9.7708651871e+00
2.3706044238e+11,-6.3850358849e+00,3.3669530905e+00
2.3716055236e+11,6.5274588418e+00,-3.6532473450e+00
2.3726066235e+11,6.8724552061e-01,1.1784592954e+01
2.3736077233e+11,2.9018373702e+00,-1.3536483998e+01
2.3746088232e+11,-3.0328172285e+00,9.9992545969e+00
2.3756099230e+11,-3.8405828645e+00,-9.1680374798e+00
2.3766110229e+11,1.6067914752e+00,8.4158706345e+00
2.3776121227e+11,-6.3361231044e+00,-5.7365948779e+00
2.3786132225e+11,1.5643083770e+01,6.5596284857e+00
2.3796143224e+11,-1.2403230780e+01,-1.0417976466e+01
2.3806154222e+11,2.3310335660e+00,1.1174137816e+01
2.3816165221e+11,2.1607036295e+00,-8.6947414392e+00
2.3826176219e+11,1.4961192952e+00,3.3370355904e+00
2.3836187217e+11,-5.0549796326e+00,-7.9354521428e+00
2.3846198216e+11,8.9100037226e-01,1.7478351323e+01
2.3856209214e+11,4.3336342116e+00,-1.0219080168e+01
2.3866220213e+11,-7.9454995314e-01,5.2172862320e-01
2.3876231211e+11,-2.9853836903e+00,-4.5050947757e+00
2.3886242209e+11,3.2179547732e+00,1.1423897739e+01
2.3896253208e+11,-1.6266079427e+00,-7.9703929911e+00
2.3906264206e+11,3.2056553630e+00,2.9117312721e+00
2.3916275205e+11,-8.0735240361e+00,-8.7965514549e+00
2.3926286203e+11,4.3662211619e+00,1.1818415195e+01
2.3936297202e+11,2.2523406356e+00,-2.1094704999e+00
2.3946308200e+11,-3.2953902463e+00,-4.5966742354e+00
2.3956319198e+11,-2.4498790870e+00,3.8806429768e+00
2.3966330197e+11,3.7424793001e+00,-9.5809079853e-01
2.3976341195e+11,2.6110680664e+00,-4.4111275121e+00
2.3986352194e+11,-3.2765591129e+00,8.1546095196e+00
2.3996363192e+11,1.0854300211e+00,-5.2068882240e+00
2.4006374190e+11,-6.6654258064e-02,2.7948920392e+00
2.4016385189e+11,2.3372180561e+00,-8.1370916309e+00
2.4026396187e+11,-3.3873400792e+00,1.3053917852e+01
2.4036407186e+11,9.3524653206e-01,-1.7972939791e+01
2.4046418184e+11,-3.4939287363e+00,1.8558353529e+01
2.4056429182e+11,6.8241181895e+00,-1.4968777302e+01
2.4066440181e+11,-6.0010506459e+00,9.6659486800e+00
2.4076451179e+11,5.4521125236e+00,4.9028324394e-01
2.4086462178e+11,-4.7559506377e+00,-3.6749594158e+00
2.4096473176e+11,1.0859985256e+00,6.6582552100e-01
2.4106484175e+11,-4.8186578562e+00,-1.7743310687e+00
2.4116495173e+11,9.2913870810e+00,3.6649203735e+00
2.4126506171e+11,-9.8450635710e-01,4.1134352588e+00
2.4136517170e+11,-2.5127072903e+00,-1.1745463749e+01
2.4146528168e+11,-3.2450543397e+00,6.6043598201e+00
2.4156539167e+11,4.9800404646e+00,-3.0897135644e+00
2.4166550165e+11,-1.6229404009e+00,6.6437113899e+00
2.4176561163e+11,-1.3456802534e+00,-5.4759819535e+00
2.4186572162e+11,2.8295755706e+00,1.0714455112e+00
2.4196583160e+11,-5.3858650414e+00,-3.3872721180e+00
2.4206594159e+11,7.6243515945e+00,6.6376165046e+00
2.4216605157e+11,-5.5762097451e+00,-4.7750730411e+00
2.4226616155e+11,1.6990829624e+00,5.0313089518e+00
2.4236627154e+11,-2.8043106087e+00,-7.3711223488e+00
2.4246638152e+11,4.9185188403e+00,1.1262997614e+01
2.4256649151e+11,-1.5640247144e-01,-1.1138277967e+01
2.4266660149e+11,-7.9034428141e+00,8.6204576661e+00
2.4276671148e+11,7.8830092298e+00,-1.6969757862e+01
2.4286682146e+11,1.5581033260e+00,1.9814590596e+01
2.4296693144e+11,-1.0213165014e+01,-1.2899786872e+01
2.4306704143e+11,9.7723766825e+00,1.3256761878e+01
2.4316715141e+11,-7.8319274239e+00,-1.2771266777e+01
2.4326726140e+11,1.1794357693e+01,9.4705415192e+00
2.4336737138e+11,-9.3156582580e+00,-6.6857506200e+00
2.4346748136e+11,5.1586474773e+00,7.3053121151e+00
2.4356759135e+11,-6.4043553082e+00,-1.0162818753e+01
2.4366770133e+11,5.9691885959e+00,8.0684297356e+00
2.4376781132e+11,-3.0128098092e+00,-8.8058503756e+00
2.4386792130e+11,-3.5787217785e+00,1.1077149004e+01
2.4396803128e+11,7.8236681354e+00,-1.1078549946e+01
2.4406814127e+11,-7.4206961084e+00,9.8082993314e+00
2.4416825125e+11,3.5529427263e+00,-3.2104915958e+00
2.4426836124e+11,4.9223409375e-01,-2.6583559815e-02
2.4436847122e+11,-1.0714080228e+00,-4.4277101318e+00
2.4446858120e+11,4.0898333139e+00,7.1461189097e+00
2.4456869119e+11,-4.3888118467e+00,-8.4449294926e+00
2.4466880117e+11,-3.9684781402e+00,8.4418978217e+00
2.4476891116e+11,6.5848793071e+00,-9.7325279379e+00
2.4486902114e+11,3.7528389873e-01,9.6625129344e+00
2.4496913113e+11,-4.5764656579e+00,-4.3936794302e+00
2.4506924111e+11,4.7690112266e+00,2.3766393797e+00
2.4516935109e+11,-5.6494179992e-01,-5.1503355560e+00
2.4526946108e+11,-2.0510176479e+00,1.2338635720e+01
2.4536957106e+11,-3.4200253838e-01,-1.6090163692e+01
2.4546968105e+11,-1.6438622024e+00,1.2459599832e+01
2.4556979103e+11,6.6123682406e+00,-6.4672759746e+00
2.4566990101e+11,-6.7696696957e+00,2.1688059443e-01
2.4577001100e+11,2.9841966902e+00,-8.8782567291e-01
2.4587012098e+11,-2.7669579548e+00,3.8055714863e+00
2.4597023097e+11,3.4777078844e-01,-5.2806883581e-01
2.4607034095e+11,6.9644651723e+00,1.7281649861e+00
2.4617045093e+11,-7.7466032642e+00,-7.6892256091e+00
2.4627056092e+11,2.7282947852e+00,6.8546122207e+00
2.4637067090e+11,1.4846333191e+00,-3.5649438896e+00
2.4647078089e+11,-3.5419554885e+00,4.7083103509e+00
2.4657089087e+11,1.9592519417e-01,-7.9506829747e+00
2.4667100086e+11,5.6520559742e+00,8.1348738094e+00
2.4677111084e+11,-6.7975502163e+00,-5.0306830961e+00
2.4687122082e+11,2.5827853074e+00,4.8981686306e+00
2.4697133081e+11,3.6588204089e+00,-1.2907302059e+01
2.4707144079e+11,-3.1124865074e+00,2.0722388428e+01
2.4717155078e+11,4.1726625648e-01,-1.8257289456e+01
2.4727166076e+11,-1.9069080427e+00,1.0109224650e+01
2.4737177074e+11,2.0291637824e+00,-5.9894778053e+00
2.4747188073e+11,-7.6054285271e+00,7.6199030633e+00
2.4757199071e+11,8.8828399573e+00,-9.2504829764e+00
2.4767210070e+11,-2.0953013399e+00,9.9335916120e+00
2.4777221068e+11,9.8807107240e-01,-1.1931438894e+01
2.4787232066e+11,-1.1152728651e+00,1.4754369339e+01
2.4797243065e+11,-6.9205456755e-01,-1.3990076931e+01
2.4807254063e+11,-2.8001831066e-01,7.5649978234e+00
2.4817265062e+11,5.2909113310e+00,-4.4474015931e+00
2.4827276060e+11,-7.8654130676e+00,6.1837532452e+00
2.4837287059e+11,1.1132019176e+01,-4.2411208164e+00
2.4847298057e+11,-1.2070761808e+01,2.1392869353e+00
2.4857309055e+11,7.6376469862e+00,-2.7394953681e+00
2.4867320054e+11,-4.7850132170e+00,1.8489130161e+00
2.4877331052e+11,-2.5365919803e+00,-3.4994640948e+00
