Time(us),Differential_Amplitude
4.372558593750000035e-03,6.366666666666666430e+01
4.373779296874999792e-03,-6.365555555555555429e+02
4.375000000000000416e-03,-4.733333333333333144e+02
4.376220703125000173e-03,4.088888888888888573e+01
4.377441406249999931e-03,-4.550000000000000000e+02
4.378662109374999688e-03,-5.041111111111110858e+02
4.379882812500000312e-03,1.296666666666666572e+02
4.381103515625000069e-03,-5.206666666666666288e+02
4.382324218749999827e-03,7.455555555555555429e+02
4.383544921874999584e-03,-9.241111111111110858e+02
4.384765625000000208e-03,-2.995555555555555429e+02
4.385986328125000833e-03,5.734444444444444571e+02
4.387207031249999722e-03,3.353333333333333144e+02
4.388427734375000347e-03,-6.700000000000000000e+01
4.389648437500000104e-03,2.972222222222222285e+02
4.390869140625000729e-03,2.376666666666666572e+02
4.392089843749999618e-03,6.588888888888889142e+02
4.393310546875000243e-03,1.524444444444444571e+02
4.394531250000000000e-03,-3.362222222222222285e+02
4.395751953125000625e-03,8.581111111111110858e+02
4.396972656250000382e-03,1.433333333333333393e+01
4.398193359375000139e-03,-3.237777777777777715e+02
4.399414062499999896e-03,2.916666666666666856e+02
4.400634765625000520e-03,-2.552222222222222285e+02
4.401855468750000278e-03,-1.898888888888888857e+02
4.403076171875000035e-03,-2.977777777777777857e+01
4.404296874999999792e-03,-7.293333333333333712e+02
4.405517578125000416e-03,-8.711111111111111427e+01
4.406738281250000173e-03,-1.265555555555555571e+02
4.407958984374999931e-03,1.244444444444444464e+01
4.409179687499999688e-03,1.438888888888888857e+02
4.410400390625000312e-03,1.248888888888888857e+02
4.411621093750000069e-03,-1.900000000000000000e+02
4.412841796874999827e-03,3.498888888888889142e+02
4.414062499999999584e-03,-3.602222222222222285e+02
4.415283203125000208e-03,6.027777777777778283e+02
4.416503906249999965e-03,8.922222222222222854e+01
4.417724609374999722e-03,3.075555555555555429e+02
4.418945312499999480e-03,1.631111111111111143e+02
4.420166015625000104e-03,-4.961111111111110858e+02
4.421386718749999861e-03,1.172222222222222285e+02
4.422607421875000486e-03,-2.342222222222222285e+02
4.423828125000000243e-03,-4.555555555555555713e+01
4.425048828125000000e-03,-4.528888888888889142e+02
4.426269531250000625e-03,5.903333333333333712e+02
4.427490234375000382e-03,-7.294444444444444571e+02
4.428710937500000139e-03,1.557777777777777715e+02
4.429931640624999896e-03,-5.267777777777778283e+02
4.431152343750000520e-03,-2.181111111111111143e+02
4.432373046875000278e-03,3.666666666666666519e+00
4.433593750000000035e-03,2.477777777777777715e+02
4.434814453124999792e-03,2.571111111111110858e+02
4.436035156250000416e-03,2.192222222222222285e+02
4.437255859375000173e-03,3.600000000000000000e+02
4.438476562499999931e-03,-4.454444444444444571e+02
4.439697265624999688e-03,1.041111111111111143e+02
4.440917968750000312e-03,3.011111111111110858e+02
4.442138671875000069e-03,-9.977777777777777146e+01
4.443359375000000694e-03,5.197777777777778283e+02
4.444580078124999584e-03,2.511111111111111143e+02
4.445800781250000208e-03,-5.022222222222222285e+02
4.447021484374999965e-03,2.461111111111111143e+02
4.448242187500000590e-03,-1.394444444444444571e+02
4.449462890624999480e-03,-3.144444444444444287e+01
4.450683593750000104e-03,3.066666666666666856e+02
4.451904296874999861e-03,6.478888888888889142e+02
4.453125000000000486e-03,-4.008888888888889142e+02
4.454345703124999375e-03,7.207777777777778283e+02
4.455566406250000000e-03,-7.141111111111110858e+02
4.456787109374999757e-03,-3.688888888888888573e+01
4.458007812500000382e-03,9.111111111111111427e+01
4.459228515624999271e-03,-3.431111111111110858e+02
4.460449218749999896e-03,-1.800000000000000000e+01
4.461669921875000520e-03,2.624444444444444571e+02
4.462890625000000278e-03,-4.073333333333333144e+02
4.464111328125000902e-03,-4.228888888888889142e+02
4.465332031249999792e-03,-5.755555555555555429e+02
4.466552734375000416e-03,2.103333333333333428e+02
4.467773437500000173e-03,1.094444444444444429e+02
4.468994140625000798e-03,-1.711111111111111072e+01
4.470214843749999688e-03,3.898888888888889142e+02
4.471435546875000312e-03,3.491111111111110858e+02
4.472656250000000069e-03,-1.832222222222222285e+02
4.473876953125000694e-03,-8.823333333333333712e+02
4.475097656249999584e-03,6.943333333333333712e+02
4.476318359375000208e-03,1.031111111111111143e+02
4.477539062499999965e-03,7.306666666666666288e+02
4.478759765625000590e-03,-4.887777777777777715e+02
4.479980468749999480e-03,-2.375555555555555429e+02
4.481201171875000104e-03,-7.320000000000000000e+02
4.482421874999999861e-03,1.377777777777777857e+01
4.483642578125000486e-03,4.966666666666666430e+01
4.484863281250000243e-03,3.180000000000000000e+02
4.486083984375000000e-03,6.811111111111110858e+02
4.487304687499999757e-03,-2.428888888888888857e+02
4.488525390625000382e-03,-7.346666666666666288e+02
4.489746093750000139e-03,4.400000000000000000e+02
4.490966796874999896e-03,-3.393333333333333144e+02
4.492187499999999653e-03,2.438888888888888857e+02
4.493408203125000278e-03,5.027777777777777715e+02
4.494628906250000035e-03,-4.970000000000000000e+02
4.495849609374999792e-03,1.405555555555555429e+02
4.497070312499999549e-03,-6.633333333333332860e+01
4.498291015625000173e-03,-2.511111111111111072e+01
4.499511718749999931e-03,-3.022222222222222143e+01
4.500732421874999688e-03,4.081111111111110858e+02
4.501953125000000312e-03,-7.788888888888888573e+01
4.503173828125000069e-03,3.342222222222222285e+02
4.504394531250000694e-03,3.632222222222222285e+02
4.505615234375000451e-03,-2.154444444444444571e+02
4.506835937500000208e-03,1.558888888888888857e+02
4.508056640624999965e-03,-1.885555555555555429e+02
4.509277343750000590e-03,-1.831111111111111143e+02
4.510498046875000347e-03,-3.777777777777777857e+01
4.511718750000000104e-03,-1.980000000000000000e+02
4.512939453124999861e-03,-2.276666666666666572e+02
4.514160156250000486e-03,-4.571111111111110858e+02
4.515380859375000243e-03,-9.966666666666667140e+01
4.516601562500000000e-03,-6.800000000000000000e+01
4.517822265624999757e-03,-9.133333333333332860e+01
4.519042968750000382e-03,-9.488888888888888573e+01
4.520263671875000139e-03,-3.533333333333333570e+01
4.521484374999999896e-03,-2.373333333333333428e+02
4.522705078124999653e-03,1.977777777777777857e+01
4.523925781250000278e-03,5.477777777777777857e+01
4.525146484375000035e-03,6.405555555555555429e+02
4.526367187500000659e-03,2.684444444444444571e+02
4.527587890624999549e-03,1.510000000000000000e+02
4.528808593750000173e-03,3.044444444444444287e+01
4.530029296874999931e-03,-3.633333333333333570e+01
4.531250000000000555e-03,3.222222222222222143e+01
4.532470703124999445e-03,-6.111111111111111427e+01
4.533691406250000069e-03,5.112222222222222285e+02
4.534912109374999827e-03,-3.691111111111110858e+02
4.536132812500000451e-03,-2.144444444444444571e+02
4.537353515625000208e-03,-9.200000000000000000e+01
4.538574218749999965e-03,1.761111111111111143e+02
4.539794921875000590e-03,-1.342222222222222285e+02
4.541015625000000347e-03,-5.057777777777777715e+02
4.542236328125000104e-03,1.962222222222222285e+02
4.543457031249999861e-03,2.578888888888889142e+02
4.544677734375000486e-03,-4.402222222222222285e+02
4.545898437500000243e-03,-1.304444444444444571e+02
4.547119140625000000e-03,4.115555555555555429e+02
4.548339843749999757e-03,1.796666666666666572e+02
4.549560546875000382e-03,-3.586666666666666856e+02
4.550781250000000139e-03,-4.403333333333333144e+02
4.552001953125000763e-03,-7.000000000000000000e+00
4.553222656249999653e-03,2.238888888888888857e+02
4.554443359375000278e-03,1.596666666666666572e+02
4.555664062500000035e-03,-3.733333333333333570e+01
4.556884765625000659e-03,1.000000000000000000e+01
4.558105468749999549e-03,2.311111111111111072e+01
4.559326171875000173e-03,1.555555555555555536e+01
4.560546874999999931e-03,-5.411111111111111427e+01
4.561767578125000555e-03,-4.655555555555555713e+01
4.562988281249999445e-03,3.416666666666666856e+02
4.564208984375000069e-03,3.160000000000000000e+02
4.565429687499999827e-03,-1.738888888888888857e+02
4.566650390625000451e-03,6.844444444444444287e+01
4.567871093749999341e-03,-1.343333333333333428e+02
4.569091796874999965e-03,2.901111111111110858e+02
4.570312499999999722e-03,-2.272222222222222285e+02
4.571533203125000347e-03,-4.700000000000000000e+01
4.572753906250000104e-03,-3.630000000000000000e+02
4.573974609374999861e-03,-1.452222222222222285e+02
4.575195312499999618e-03,-1.402222222222222285e+02
4.576416015625000243e-03,6.722222222222222854e+01
4.577636718750000000e-03,3.888888888888889142e+02
4.578857421874999757e-03,1.494444444444444571e+02
4.580078125000000382e-03,-3.046666666666666856e+02
4.581298828125000139e-03,9.588888888888888573e+01
4.582519531250000763e-03,2.164444444444444571e+02
4.583740234374999653e-03,-3.377777777777777857e+01
4.584960937500000278e-03,9.733333333333333712e+02
4.586181640625000035e-03,4.744444444444444287e+01
4.587402343750000659e-03,-3.548888888888889142e+02
4.588623046874999549e-03,-1.157777777777777715e+02
4.589843750000000173e-03,-5.033333333333333144e+02
4.591064453124999931e-03,1.605555555555555429e+02
4.592285156250000555e-03,7.233333333333333712e+02
4.593505859375000312e-03,-1.224444444444444429e+02
4.594726562500000069e-03,-1.580000000000000000e+02
4.595947265624999827e-03,-6.888888888888888573e+01
4.597167968750000451e-03,-8.626666666666666288e+02
4.598388671875000208e-03,4.645555555555555429e+02
4.599609374999999965e-03,1.756666666666666572e+02
4.600830078124999722e-03,-4.622222222222222285e+02
4.602050781250000347e-03,7.303333333333333712e+02
4.603271484375000104e-03,-2.976666666666666856e+02
4.604492187499999861e-03,-5.752222222222221717e+02
4.605712890624999618e-03,-1.868888888888888857e+02
4.606933593750000243e-03,8.208888888888889142e+02
4.608154296875000000e-03,1.781111111111111143e+02
4.609374999999999757e-03,2.140000000000000000e+02
4.610595703124999514e-03,-5.514444444444444571e+02
4.611816406250000139e-03,1.391111111111111143e+02
4.613037109374999896e-03,1.087777777777777715e+02
4.614257812500000520e-03,-3.378888888888889142e+02
4.615478515625000278e-03,3.563333333333333144e+02
4.616699218750000035e-03,-2.000000000000000000e+01
4.617919921875000659e-03,-1.591111111111111143e+02
4.619140625000000416e-03,-8.650000000000000000e+02
4.620361328125000173e-03,8.433333333333332860e+01
4.621582031249999931e-03,2.132222222222222285e+02
4.622802734375000555e-03,5.578888888888889142e+02
4.624023437500000312e-03,-1.111111111111111072e+01
4.625244140625000069e-03,1.507777777777777715e+02
4.626464843749999827e-03,-4.422222222222222143e+01
4.627685546875000451e-03,-1.751111111111111143e+02
4.628906250000000208e-03,5.271111111111110858e+02
4.630126953124999965e-03,3.995555555555555429e+02
4.631347656249999722e-03,2.357777777777777715e+02
4.632568359375000347e-03,4.877777777777777857e+01
4.633789062500000104e-03,-2.932222222222222285e+02
4.635009765625000729e-03,-1.604444444444444571e+02
4.636230468749999618e-03,8.033333333333332860e+01
4.637451171875000243e-03,-4.477777777777777857e+01
4.638671875000000000e-03,-5.421111111111110858e+02
4.639892578125000625e-03,-4.210000000000000000e+02
4.641113281249999514e-03,-2.557777777777777715e+02
4.642333984375000139e-03,7.977777777777777146e+01
4.643554687499999896e-03,-2.887777777777777715e+02
4.644775390625000520e-03,-1.962222222222222285e+02
4.645996093749999410e-03,3.305555555555555429e+02
4.647216796875000035e-03,-1.801111111111111143e+02
4.648437499999999792e-03,-5.216666666666666288e+02
4.649658203125000416e-03,6.360000000000000000e+02
4.650878906249999306e-03,8.167777777777778283e+02
4.652099609374999931e-03,8.000000000000000000e+00
4.653320312499999688e-03,-3.611111111111111427e+01
4.654541015625000312e-03,-3.215555555555555429e+02
4.655761718750000937e-03,2.836666666666666856e+02
4.656982421874999827e-03,-1.204444444444444429e+02
4.658203125000000451e-03,-3.548888888888889142e+02
4.659423828125000208e-03,-1.455555555555555429e+02
4.660644531250000833e-03,5.573333333333333712e+02
4.661865234374999722e-03,-7.272222222222221717e+02
4.663085937500000347e-03,-5.390000000000000000e+02
4.664306640625000104e-03,8.144444444444444571e+02
4.665527343750000729e-03,-1.123333333333333286e+02
4.666748046874999618e-03,5.218888888888889142e+02
4.667968750000000243e-03,-1.927777777777777715e+02
4.669189453125000000e-03,-2.444444444444444571e+02
4.670410156250000625e-03,-1.884444444444444571e+02
4.671630859374999514e-03,7.054444444444444571e+02
4.672851562500000139e-03,-1.971111111111111143e+02
4.674072265624999896e-03,1.853333333333333428e+02
4.675292968750000520e-03,9.722222222222222854e+01
4.676513671874999410e-03,-1.316888888888888914e+03
4.677734375000000035e-03,-1.537777777777777715e+02
4.678955078124999792e-03,-3.677777777777777715e+02
4.680175781250000416e-03,4.867777777777777715e+02
4.681396484375000173e-03,1.702222222222222285e+02
4.682617187499999931e-03,4.206666666666666856e+02
4.683837890624999688e-03,-2.537777777777777715e+02
4.685058593750000312e-03,1.797777777777777715e+02
4.686279296875000069e-03,1.658888888888888857e+02
4.687499999999999827e-03,1.971111111111111143e+02
4.688720703124999584e-03,3.267777777777777715e+02
4.689941406250000208e-03,7.966666666666667140e+01
4.691162109374999965e-03,1.547777777777777715e+02
4.692382812499999722e-03,-4.661111111111110858e+02
4.693603515625000347e-03,3.815555555555555429e+02
4.694824218750000104e-03,3.184444444444444571e+02
4.696044921875000729e-03,-3.563333333333333144e+02
4.697265624999999618e-03,-4.714444444444444571e+02
4.698486328125000243e-03,-2.448888888888888857e+02
4.699707031250000000e-03,-2.772222222222222285e+02
4.700927734375000625e-03,7.115555555555555429e+02
4.702148437500000382e-03,7.044444444444444287e+01
4.703369140625000139e-03,-1.923333333333333428e+02
4.704589843749999896e-03,1.262222222222222285e+02
4.705810546875000520e-03,-5.038888888888889142e+02
4.707031250000000278e-03,-1.915555555555555429e+02
4.708251953125000035e-03,1.011111111111111143e+02
4.709472656249999792e-03,7.317777777777778283e+02
4.710693359375000416e-03,-7.500000000000000000e+01
4.711914062500000173e-03,-8.588888888888888573e+01
4.713134765624999931e-03,-4.407777777777777715e+02
4.714355468749999688e-03,-2.398888888888888857e+02
4.715576171875000312e-03,1.188888888888888857e+02
4.716796875000000069e-03,-3.937777777777777715e+02
4.718017578124999827e-03,1.792222222222222285e+02
4.719238281249999584e-03,3.288888888888888573e+01
4.720458984375000208e-03,8.077777777777777146e+01
4.721679687499999965e-03,-3.637777777777777715e+02
4.722900390625000590e-03,1.723333333333333428e+02
4.724121093749999480e-03,7.331111111111110858e+02
4.725341796875000104e-03,-2.515555555555555429e+02
4.726562499999999861e-03,4.021111111111110858e+02
4.727783203125000486e-03,-1.263333333333333286e+02
4.729003906249999375e-03,2.818888888888889142e+02
4.730224609375000000e-03,-1.122222222222222285e+02
4.731445312500000625e-03,-2.807777777777777715e+02
4.732666015625000382e-03,-9.522222222222222854e+01
4.733886718750000139e-03,2.348888888888888857e+02
4.735107421874999896e-03,1.010000000000000000e+02
4.736328125000000520e-03,-3.501111111111110858e+02
4.737548828125000278e-03,5.172222222222221717e+02
4.738769531250000035e-03,1.638888888888888857e+02
4.739990234374999792e-03,-2.888888888888888928e+01
4.741210937500000416e-03,-8.222222222222222854e+01
4.742431640625000173e-03,-2.677777777777777857e+01
4.743652343750000798e-03,2.971111111111110858e+02
4.744873046874999688e-03,7.333333333333332860e+01
4.746093750000000312e-03,1.111111111111111049e-01
4.747314453125000069e-03,-2.941111111111110858e+02
4.748535156250000694e-03,-1.121111111111111143e+02
4.749755859374999584e-03,-2.421111111111111143e+02
4.750976562500000208e-03,-7.255555555555555429e+02
4.752197265624999965e-03,6.638888888888889142e+02
4.753417968750000590e-03,1.211111111111111072e+01
4.754638671874999480e-03,-3.147777777777777715e+02
4.755859375000000104e-03,-6.966666666666666288e+02
4.757080078124999861e-03,-1.708888888888888857e+02
4.758300781250000486e-03,-4.571111111111110858e+02
4.759521484374999375e-03,2.545555555555555429e+02
4.760742187500000000e-03,1.462222222222222285e+02
4.761962890624999757e-03,-1.471111111111111143e+02
4.763183593750000382e-03,3.853333333333333144e+02
4.764404296875000139e-03,-7.847777777777778283e+02
4.765624999999999896e-03,1.294444444444444571e+02
4.766845703124999653e-03,3.573333333333333144e+02
4.768066406250000278e-03,3.178888888888889142e+02
4.769287109375000035e-03,4.130000000000000000e+02
4.770507812499999792e-03,-1.471111111111111143e+02
4.771728515625000416e-03,-2.183333333333333428e+02
4.772949218750000173e-03,-2.342222222222222285e+02
4.774169921875000798e-03,3.108888888888889142e+02
4.775390624999999688e-03,1.248888888888888857e+02
4.776611328125000312e-03,3.145555555555555429e+02
4.777832031250000069e-03,-2.983333333333333144e+02
4.779052734375000694e-03,4.388888888888889142e+02
4.780273437499999584e-03,2.167777777777777715e+02
4.781494140625000208e-03,1.965555555555555429e+02
4.782714843749999965e-03,2.163333333333333428e+02
4.783935546875000590e-03,3.863333333333333144e+02
4.785156250000000347e-03,-6.911111111111111427e+01
4.786376953125000104e-03,-2.183333333333333428e+02
4.787597656249999861e-03,7.522222222222222854e+01
4.788818359375000486e-03,-9.744444444444444287e+01
4.790039062500000243e-03,2.178888888888888857e+02
4.791259765625000000e-03,-3.050000000000000000e+02
4.792480468749999757e-03,-1.465555555555555429e+02
4.793701171875000382e-03,-1.673333333333333428e+02
4.794921875000000139e-03,1.507777777777777715e+02
4.796142578124999896e-03,4.331111111111110858e+02
4.797363281249999653e-03,-2.337777777777777715e+02
4.798583984375000278e-03,2.430000000000000000e+02
4.799804687500000035e-03,2.312222222222222285e+02
4.801025390624999792e-03,-3.141111111111110858e+02
4.802246093749999549e-03,9.933333333333332860e+01
4.803466796875000173e-03,1.635555555555555429e+02
4.804687499999999931e-03,3.711111111111111427e+01
4.805908203124999688e-03,-3.314444444444444571e+02
4.807128906250000312e-03,2.246666666666666572e+02
4.808349609375000069e-03,-7.038888888888889142e+02
4.809570312500000694e-03,6.411111111111111427e+01
4.810791015625000451e-03,-1.837777777777777715e+02
4.812011718750000208e-03,-5.051111111111110858e+02
4.813232421874999965e-03,2.102222222222222285e+02
4.814453125000000590e-03,-1.355555555555555429e+02
4.815673828125000347e-03,-4.033333333333333144e+02
4.816894531250000104e-03,-5.611111111111111427e+01
4.818115234374999861e-03,-2.657777777777777715e+02
4.819335937500000486e-03,-2.944444444444444571e+02
4.820556640625000243e-03,-3.014444444444444571e+02
4.821777343750000000e-03,2.037777777777777715e+02
4.822998046874999757e-03,7.744444444444444287e+01
4.824218750000000382e-03,7.445555555555555429e+02
4.825439453125000139e-03,-6.988888888888888573e+01
4.826660156249999896e-03,2.063333333333333428e+02
4.827880859374999653e-03,3.680000000000000000e+02
4.829101562500000278e-03,1.510000000000000000e+02
4.830322265625000035e-03,7.552222222222221717e+02
4.831542968750000659e-03,-3.790000000000000000e+02
4.832763671874999549e-03,5.292222222222221717e+02
4.833984375000000173e-03,2.271111111111111143e+02
4.835205078124999931e-03,2.897777777777777715e+02
4.836425781250000555e-03,-5.857777777777778283e+02
4.837646484374999445e-03,9.463333333333333712e+02
4.838867187500000069e-03,1.786666666666666572e+02
4.840087890624999827e-03,1.268888888888888857e+02
4.841308593750000451e-03,-1.103333333333333286e+02
4.842529296874999341e-03,-4.934444444444444571e+02
4.843749999999999965e-03,5.285555555555555429e+02
4.844970703124999722e-03,-3.538888888888889142e+02
4.846191406250000347e-03,-2.205555555555555429e+02
4.847412109375000104e-03,-3.602222222222222285e+02
4.848632812499999861e-03,-1.301111111111111143e+02
4.849853515625000486e-03,-1.032333333333333258e+03
4.851074218750000243e-03,-3.086666666666666856e+02
4.852294921875000867e-03,-2.970000000000000000e+02
4.853515624999999757e-03,4.421111111111110858e+02
4.854736328125000382e-03,-1.543333333333333428e+02
4.855957031250000139e-03,-3.505555555555555429e+02
4.857177734375000763e-03,-4.100000000000000000e+01
4.858398437499999653e-03,1.320000000000000000e+02
4.859619140625000278e-03,4.181111111111110858e+02
4.860839843750000035e-03,8.044444444444444287e+01
4.862060546875000659e-03,2.350000000000000000e+02
4.863281249999999549e-03,-2.100000000000000000e+02
4.864501953125000173e-03,2.655555555555555429e+02
4.865722656249999931e-03,-6.880000000000000000e+02
4.866943359375000555e-03,1.205555555555555571e+02
4.868164062499999445e-03,2.674444444444444571e+02
4.869384765625000069e-03,2.566666666666666785e+01
4.870605468749999827e-03,8.155555555555555713e+01
4.871826171875000451e-03,1.636666666666666572e+02
4.873046875000000208e-03,4.577777777777777857e+01
4.874267578124999965e-03,3.625555555555555429e+02
4.875488281249999722e-03,2.352222222222222285e+02
4.876708984375000347e-03,-4.711111111111111427e+01
4.877929687500000104e-03,5.153333333333333712e+02
4.879150390624999861e-03,-2.022222222222222143e+01
4.880371093749999618e-03,-1.938888888888888857e+02
4.881591796875000243e-03,2.088888888888888928e+01
4.882812500000000000e-03,-5.148888888888889142e+02
4.884033203124999757e-03,-2.833333333333333144e+02
4.885253906250000382e-03,4.111111111111111427e+01
4.886474609375000139e-03,-2.577777777777777715e+02
4.887695312500000763e-03,2.065555555555555429e+02
4.888916015624999653e-03,-1.824444444444444571e+02
4.890136718750000278e-03,2.811111111111111072e+01
4.891357421875000035e-03,1.830000000000000000e+02
4.892578125000000659e-03,3.238888888888889142e+02
4.893798828125000416e-03,-2.568888888888889142e+02
4.895019531250000173e-03,6.575555555555555429e+02
4.896240234374999931e-03,-5.636666666666666288e+02
4.897460937500000555e-03,1.660000000000000000e+02
4.898681640625000312e-03,-1.324444444444444571e+02
4.899902343750000069e-03,-2.407777777777777715e+02
4.901123046874999827e-03,-2.108888888888888857e+02
4.902343750000000451e-03,2.900000000000000000e+01
4.903564453125000208e-03,1.970000000000000000e+02
4.904785156249999965e-03,-2.176666666666666572e+02
4.906005859374999722e-03,4.494444444444444571e+02
4.907226562500000347e-03,2.213333333333333428e+02
4.908447265625000104e-03,4.166666666666666856e+02
4.909667968749999861e-03,3.628888888888889142e+02
4.910888671874999618e-03,-3.726666666666666856e+02
4.912109375000000243e-03,3.117777777777777715e+02
4.913330078125000000e-03,4.593333333333333144e+02
4.914550781250000625e-03,-3.197777777777777715e+02
4.915771484374999514e-03,-2.782222222222222285e+02
4.916992187500000139e-03,5.666666666666666430e+01
4.918212890624999896e-03,-8.888888888888888573e+01
4.919433593750000520e-03,-1.797777777777777715e+02
4.920654296874999410e-03,-1.966666666666666785e+01
4.921875000000000035e-03,-1.663333333333333428e+02
4.923095703124999792e-03,1.158888888888888857e+02
4.924316406250000416e-03,-2.128888888888888857e+02
4.925537109375000173e-03,-1.614444444444444571e+02
4.926757812499999931e-03,4.570000000000000000e+02
4.927978515625000555e-03,-2.688888888888888928e+01
4.929199218750000312e-03,2.524444444444444571e+02
4.930419921875000069e-03,9.288888888888888573e+01
4.931640624999999827e-03,-4.318888888888889142e+02
4.932861328125000451e-03,-6.105555555555555429e+02
4.934082031250000208e-03,-1.554444444444444571e+02
4.935302734374999965e-03,2.537777777777777715e+02
4.936523437499999722e-03,-2.933333333333333215e+01
4.937744140625000347e-03,-2.265555555555555429e+02
4.938964843750000104e-03,-6.658888888888889142e+02
4.940185546875000729e-03,8.833333333333332860e+01
4.941406249999999618e-03,-6.734444444444444571e+02
4.942626953125000243e-03,-2.357777777777777715e+02
4.943847656250000000e-03,8.222222222222221433e+00
4.945068359375000625e-03,7.788888888888889142e+02
4.946289062499999514e-03,-3.956666666666666856e+02
4.947509765625000139e-03,2.023333333333333428e+02
4.948730468749999896e-03,-4.044444444444444287e+01
4.949951171875000520e-03,4.400000000000000000e+02
4.951171874999999410e-03,5.164444444444444571e+02
4.952392578125000035e-03,1.096666666666666714e+02
4.953613281249999792e-03,2.966666666666666856e+02
4.954833984375000416e-03,5.088888888888889142e+02
4.956054687499999306e-03,4.674444444444444571e+02
4.957275390624999931e-03,2.730000000000000000e+02
4.958496093749999688e-03,5.052222222222222285e+02
4.959716796875000312e-03,1.532222222222222285e+02
4.960937500000000069e-03,1.444444444444444420e+00
4.962158203124999827e-03,-2.644444444444444571e+02
4.963378906250000451e-03,2.005555555555555429e+02
4.964599609375000208e-03,-7.072222222222221717e+02
4.965820312500000833e-03,6.877777777777777146e+01
4.967041015624999722e-03,-2.418888888888888857e+02
4.968261718750000347e-03,-6.283333333333333712e+02
4.969482421875000104e-03,-4.933333333333333144e+02
4.970703125000000729e-03,-9.101111111111110858e+02
4.971923828124999618e-03,-2.403333333333333428e+02
4.973144531250000243e-03,-3.266666666666666856e+02
4.974365234375000000e-03,-8.844444444444444287e+01
4.975585937500000625e-03,-4.418888888888889142e+02
4.976806640624999514e-03,2.828888888888889142e+02
4.978027343750000139e-03,3.305555555555555429e+02
4.979248046874999896e-03,-4.710000000000000000e+02
4.980468750000000520e-03,5.823333333333333712e+02
4.981689453125000278e-03,2.917777777777777715e+02
4.982910156250000035e-03,5.893333333333333712e+02
4.984130859374999792e-03,7.676666666666666288e+02
4.985351562500000416e-03,4.571111111111110858e+02
4.986572265625000173e-03,-2.717777777777777715e+02
4.987792968749999931e-03,-4.382222222222222285e+02
4.989013671874999688e-03,7.484444444444444571e+02
4.990234375000000312e-03,-2.817777777777777715e+02
4.991455078125000069e-03,7.076666666666666288e+02
4.992675781249999827e-03,-5.252222222222221717e+02
4.993896484374999584e-03,-2.287777777777777715e+02
4.995117187500000208e-03,-3.652222222222222285e+02
4.996337890624999965e-03,-5.727777777777778283e+02
4.997558593749999722e-03,-2.988888888888888928e+01
4.998779296874999480e-03,2.290000000000000000e+02
5.000000000000000104e-03,9.540000000000000000e+02
5.001220703125000729e-03,-6.274444444444444571e+02
5.002441406250000486e-03,-4.054444444444444571e+02
5.003662109375000243e-03,-8.790000000000000000e+02
5.004882812500000000e-03,5.527777777777778283e+02
5.006103515625000625e-03,-2.416666666666666572e+02
5.007324218750000382e-03,6.711111111111110858e+02
5.008544921875000139e-03,2.743333333333333144e+02
5.009765624999999896e-03,-9.833333333333332860e+01
5.010986328125000520e-03,-1.816666666666666572e+02
5.012207031250000278e-03,-1.184888888888888914e+03
5.013427734375000035e-03,1.044444444444444464e+01
5.014648437499999792e-03,2.894444444444444571e+02
5.015869140625000416e-03,4.448888888888889142e+02
5.017089843750000173e-03,-1.315555555555555429e+02
5.018310546874999931e-03,-5.071111111111110858e+02
5.019531249999999688e-03,-3.213333333333333144e+02
5.020751953125000312e-03,-3.988888888888889142e+02
5.021972656250000069e-03,1.886666666666666572e+02
5.023193359375000694e-03,-3.260000000000000000e+02
5.024414062499999584e-03,8.010000000000000000e+02
5.025634765625000208e-03,-7.300000000000000000e+01
5.026855468749999965e-03,2.980000000000000000e+02
5.028076171875000590e-03,-4.822222222222222143e+01
5.029296874999999480e-03,-3.560000000000000000e+02
5.030517578125000104e-03,8.495555555555555429e+02
5.031738281249999861e-03,2.818888888888889142e+02
5.032958984375000486e-03,1.635555555555555429e+02
5.034179687499999375e-03,-1.834444444444444571e+02
5.035400390625000000e-03,7.132222222222221717e+02
5.036621093749999757e-03,-3.752222222222222285e+02
5.037841796875000382e-03,-7.488888888888888573e+01
5.039062500000000139e-03,2.063333333333333428e+02
5.040283203124999896e-03,3.061111111111110858e+02
5.041503906250000520e-03,3.526666666666666856e+02
5.042724609375000278e-03,-2.422222222222222285e+02
5.043945312500000902e-03,-2.418888888888888857e+02
5.045166015624999792e-03,-3.630000000000000000e+02
5.046386718750000416e-03,-1.612222222222222285e+02
5.047607421875000173e-03,-3.373333333333333144e+02
5.048828125000000798e-03,5.275555555555555429e+02
5.050048828124999688e-03,-5.611111111111111427e+01
5.051269531250000312e-03,4.622222222222222143e+01
5.052490234375000069e-03,-1.578888888888888857e+02
5.053710937500000694e-03,-4.188888888888888573e+01
5.054931640624999584e-03,1.198888888888888857e+02
5.056152343750000208e-03,-1.488888888888888928e+01
5.057373046874999965e-03,3.355555555555555713e+01
5.058593750000000590e-03,6.042222222222221717e+02
5.059814453124999480e-03,5.347777777777778283e+02
5.061035156250000104e-03,6.022222222222222143e+01
5.062255859374999861e-03,-2.144444444444444287e+01
5.063476562500000486e-03,-2.051111111111111143e+02
5.064697265625000243e-03,5.355555555555555713e+01
5.065917968750000000e-03,1.621111111111111143e+02
5.067138671874999757e-03,-2.777777777777777679e+00
