freq_Hz,Re,Im
1.0022234173e+11,9.3893532093e-01,-6.3230150158e+00
1.0032246395e+11,-1.7469204998e+00,5.4293644133e+00
1.0042258616e+11,3.5685335612e-02,-4.9342143852e-01
1.0052270838e+11,2.6306090074e+00,-1.3618866248e+00
1.0062283060e+11,-3.5924409547e+00,9.4915145977e-01
1.0072295282e+11,2.6793445513e+00,1.1045519947e+00
1.0082307504e+11,-3.6392322642e-01,-2.7395042501e+00
1.0092319726e+11,-6.2293385339e-02,1.6001990586e+00
1.0102331948e+11,-1.8817061013e+00,-1.8201101773e+00
1.0112344170e+11,1.6694978775e+00,2.5421697870e+00
1.0122356392e+11,1.6094454113e-01,7.0270765795e-01
1.0132368614e+11,-7.6937534980e-01,-5.1749287154e+00
1.0142380836e+11,1.1733677862e+00,6.4467424904e+00
1.0152393058e+11,-1.6827759465e+00,-3.0208984837e+00
1.0162405280e+11,5.3858262372e-01,2.1263948675e+00
1.0172417502e+11,2.7472273118e+00,-6.2533444448e+00
1.0182429724e+11,-4.8951274282e+00,7.6066437892e+00
1.0192441946e+11,4.0285933757e+00,-5.8546624543e+00
1.0202454168e+11,-3.1900061266e+00,3.0226401749e+00
1.0212466390e+11,-7.1452973375e-01,-2.6199726058e+00
1.0222478612e+11,5.4152651061e+00,2.2475952260e+00
1.0232490834e+11,-3.3532853413e+00,1.4303212992e+00
1.0242503055e+11,-2.4802389190e+00,-1.7242842232e+00
1.0252515277e+11,5.5139931773e+00,1.9356094412e+00
1.0262527499e+11,-3.0781998284e+00,-1.0609005852e+00
1.0272539721e+11,-1.8050371965e+00,-5.7975106150e+00
1.0282551943e+11,4.6334001212e+00,5.9731567606e+00
1.0292564165e+11,-4.2867936143e-02,2.2754556298e+00
1.0302576387e+11,-6.2448536472e+00,-5.6852388334e+00
1.0312588609e+11,4.7858759697e+00,4.1800051315e+00
1.0322600831e+11,-1.9202252442e-01,-4.5169918650e+00
1.0332613053e+11,-4.8828154911e+00,1.7912299491e+00
1.0342625275e+11,7.1041872052e+00,4.0535649498e+00
1.0352637497e+11,-3.4114397854e+00,-3.5439745676e+00
1.0362649719e+11,1.5908243905e+00,-1.7827113005e+00
1.0372661941e+11,-1.5344113632e+00,3.1427252040e+00
1.0382674163e+11,-2.5524500337e+00,1.9887820579e+00
1.0392686385e+11,5.0281646952e+00,-6.2640357634e+00
1.0402698607e+11,-2.1697733466e+00,8.3829050801e+00
1.0412710829e+11,-5.0453689781e-01,-4.3087415960e+00
1.0422723051e+11,3.1367093716e+00,-2.5264072164e+00
1.0432735273e+11,-5.1011739656e+00,-7.9894512127e-02
1.0442747495e+11,4.8972483879e+00,2.1565309626e+00
1.0452759716e+11,-3.4135061545e+00,-3.0063377845e+00
1.0462771938e+11,-1.1478035957e+00,3.1352317526e+00
1.0472784160e+11,-7.3366393647e-01,1.1909028454e+00
1.0482796382e+11,6.1480448926e+00,-2.9262587263e+00
1.0492808604e+11,-3.3499725327e+00,2.4933305819e+00
1.0502820826e+11,4.1977622129e-01,3.5611225657e-01
1.0512833048e+11,3.8166469064e+00,-3.4404987278e+00
1.0522845270e+11,-7.5476471006e+00,2.7251875474e+00
1.0532857492e+11,2.2147999387e+00,1.6351659659e+00
1.0542869714e+11,9.3447443598e-01,-5.4612850951e+00
1.0552881936e+11,-4.1303270720e-01,4.5594807388e+00
1.0562894158e+11,8.8504862693e-01,-2.0155997501e+00
1.0572906380e+11,-4.0466559112e-01,1.1915065931e+00
1.0582918602e+11,1.4443360941e+00,-2.2793732167e+00
1.0592930824e+11,-7.8540985199e-01,6.9500678468e-01
1.0602943046e+11,-6.4762531872e-01,1.4030023101e+00
1.0612955268e+11,-1.4704812063e+00,-3.9012154040e-01
1.0622967490e+11,1.0266921645e+00,-4.2311162574e-01
1.0632979712e+11,2.6230148074e+00,3.7682550900e+00
1.0642991934e+11,-1.5094784857e+00,-7.8295075556e+00
1.0653004155e+11,-8.5581986337e-01,3.5486175663e+00
1.0663016377e+11,4.7450976885e-01,-5.6100204384e-02
1.0673028599e+11,2.6320655763e+00,5.5591074236e+00
1.0683040821e+11,-6.6261688823e+00,-3.3581035538e+00
1.0693053043e+11,2.7690999871e+00,-2.9718724789e+00
1.0703065265e+11,2.5186444718e+00,-8.5633274896e-01
1.0713077487e+11,-2.0228572983e+00,2.8383098222e+00
1.0723089709e+11,1.2245752700e+00,2.0614623259e+00
1.0733101931e+11,-7.2737253614e-01,-1.2258083988e+00
1.0743114153e+11,1.4420501259e+00,-5.7772477475e+00
1.0753126375e+11,-5.7395478670e-02,6.0027642298e+00
1.0763138597e+11,-4.7269977365e+00,1.0609954413e+00
1.0773150819e+11,3.9695861940e+00,-3.6062865196e+00
1.0783163041e+11,-5.4145471160e-01,7.2676150047e-01
1.0793175263e+11,3.7197122219e-01,1.3366953693e+00
1.0803187485e+11,8.6281801272e-01,-3.3524003184e+00
1.0813199707e+11,-5.0582859180e+00,2.0253718253e+00
1.0823211929e+11,5.7256328424e+00,1.4995361419e+00
1.0833224151e+11,-5.1392901642e-01,1.1151338238e+00
1.0843236373e+11,-4.2912203735e+00,-7.6886374453e-01
1.0853248594e+11,1.7776853942e+00,-3.6946642681e+00
1.0863260816e+11,5.1535694498e+00,8.5339196053e-01
1.0873273038e+11,-5.1509251375e+00,4.2889908130e+00
1.0883285260e+11,9.2951288168e-01,-6.8834728905e+00
1.0893297482e+11,2.1333672879e+00,7.3841896189e+00
1.0903309704e+11,-2.3556498716e+00,-5.4945642153e+00
1.0913321926e+11,7.1991435733e-01,1.2705313911e+00
1.0923334148e+11,-6.3469660625e+00,5.0555679235e+00
1.0933346370e+11,1.3588827996e+01,-4.1117578465e+00
1.0943358592e+11,-1.0941221818e+01,-5.0037530531e-01
1.0953370814e+11,2.3183725497e+00,-3.8078676525e-01
1.0963383036e+11,4.1581393725e+00,-9.3741672633e-01
1.0973395258e+11,-6.5195946610e+00,-1.0024033294e+00
1.0983407480e+11,5.0704131886e+00,5.9673222694e+00
1.0993419702e+11,-1.0838465482e+00,-1.8289371492e+00
1.1003431924e+11,8.7700666325e-02,-3.3498179961e+00
1.1013444146e+11,-9.2648384049e-01,1.0757279653e-01
1.1023456368e+11,-1.7352111817e-01,4.7467997961e+00
1.1033468590e+11,1.1409912772e-01,-4.7379593975e+00
1.1043480812e+11,1.9976021376e+00,3.2882548432e+00
1.1053493033e+11,-3.2714780157e+00,-3.6101788436e+00
1.1063505255e+11,9.6698200712e-01,8.9102578248e+00
1.1073517477e+11,1.6088785033e+00,-9.5483519518e+00
1.1083529699e+11,-2.6718024838e+00,-1.4747290645e+00
1.1093541921e+11,3.5878190118e-01,9.0140569861e+00
1.1103554143e+11,5.5594748525e+00,-6.0811876340e+00
1.1113566365e+11,-7.8241156130e+00,-2.7251468020e+00
1.1123578587e+11,4.2559232119e+00,5.6608346698e+00
1.1133590809e+11,-1.9157298876e+00,-3.0754679590e+00
1.1143603031e+11,5.7922585148e+00,4.6009559753e+00
1.1153615253e+11,-7.2149580293e+00,-2.9810773845e+00
1.1163627475e+11,6.6814442653e+00,1.8021528463e+00
1.1173639697e+11,-6.3075200178e+00,-4.0876142264e+00
1.1183651919e+11,-7.7882381891e-02,4.1674446329e-01
1.1193664141e+11,2.7485777703e+00,3.4295299404e+00
1.1203676363e+11,-2.7668783874e-01,-1.8625340597e+00
1.1213688585e+11,3.0529099003e+00,7.9023816834e-01
1.1223700807e+11,-4.3495194012e+00,-4.7195793418e+00
1.1233713029e+11,-3.4670929320e+00,1.2024608649e+01
1.1243725251e+11,4.6170436094e+00,-9.8208749313e+00
1.1253737473e+11,2.7084158172e+00,-3.1610450075e-01
1.1263749694e+11,-1.7216389390e+00,1.8582910340e+00
1.1273761916e+11,1.6065111072e+00,6.6930786576e-01
1.1283774138e+11,-6.8571386792e+00,-3.3420888116e-01
1.1293786360e+11,6.1376215824e+00,-1.6357402308e+00
1.1303798582e+11,1.7557487523e-01,1.5555722798e-01
1.1313810804e+11,-1.5777081839e+00,1.7249780220e+00
1.1323823026e+11,5.8563176958e-01,-1.3512742012e+00
1.1333835248e+11,-7.6768668558e+00,5.1499864805e+00
1.1343847470e+11,1.0868295233e+01,-5.6002673065e+00
1.1353859692e+11,-6.0402107393e+00,-1.9929185424e-01
1.1363871914e+11,6.4323811018e+00,3.0399616292e+00
1.1373884136e+11,-5.9486175382e+00,-1.4204969275e+00
1.1383896358e+11,1.6426003377e-01,2.8206352842e+00
1.1393908580e+11,3.4923842354e+00,-5.0275469765e+00
1.1403920802e+11,-5.1570300456e+00,1.9479747940e+00
1.1413933024e+11,2.2691700530e+00,1.0845993665e-01
1.1423945246e+11,1.4525978607e+00,1.1831183745e+00
1.1433957468e+11,-1.9872661266e+00,-2.4686453146e+00
1.1443969690e+11,5.5999372695e+00,4.2440369695e+00
1.1453981912e+11,-7.2375015991e+00,-2.6788126837e+00
1.1463994133e+11,5.9412790338e+00,-3.9078125085e+00
1.1474006355e+11,-6.0389364945e+00,7.6627513930e+00
1.1484018577e+11,5.8638943926e-01,-3.0019121233e+00
1.1494030799e+11,6.6297458032e+00,-3.7615313737e+00
1.1504043021e+11,-5.6427801743e+00,6.4048749786e+00
1.1514055243e+11,-5.0605604515e+00,-7.3263229049e+00
1.1524067465e+11,1.3096408606e+01,7.4385587905e+00
1.1534079687e+11,-1.2205809729e+01,-6.8497484083e+00
1.1544091909e+11,7.8538865047e+00,7.3066877093e+00
1.1554104131e+11,-7.8694024362e-01,-6.5290530838e+00
1.1564116353e+11,-3.4818240802e-01,3.4118823826e+00
1.1574128575e+11,-4.3343570576e+00,1.2572059105e+00
1.1584140797e+11,6.7701168721e+00,-6.0722855170e+00
1.1594153019e+11,-6.2314831249e+00,3.4656481604e+00
1.1604165241e+11,3.7688614496e+00,-1.6092907109e+00
1.1614177463e+11,-1.4037387728e+00,3.7072223893e+00
1.1624189685e+11,-4.5893775246e-01,-1.8401180888e+00
1.1634201907e+11,-1.7937171252e+00,2.9291291901e+00
1.1644214129e+11,3.7262884565e+00,-3.6657308951e+00
1.1654226351e+11,3.2664887356e-01,4.3362961590e+00
1.1664238572e+11,-4.5504587028e-01,-7.5479398879e+00
1.1674250794e+11,-3.0071845929e+00,7.7528696426e+00
1.1684263016e+11,8.8753507169e+00,-6.4213592565e+00
1.1694275238e+11,-1.5615095248e+01,4.4232116407e+00
1.1704287460e+11,1.3082552409e+01,-5.6673586676e-01
1.1714299682e+11,-5.3750917509e+00,-2.5361010915e+00
1.1724311904e+11,1.2141241005e+00,-3.0625972274e-02
1.1734324126e+11,-2.8741375402e+00,7.7315204424e+00
1.1744336348e+11,4.6491697059e+00,-1.3344483594e+01
1.1754348570e+11,-1.0883748251e+00,8.9021654202e+00
1.1764360792e+11,-1.3502551141e+00,-2.8589642465e+00
1.1774373014e+11,8.1049450174e-01,1.3897402179e+00
1.1784385236e+11,-1.6148966027e+00,-1.8548198701e+00
1.1794397458e+11,-4.2550766309e+00,2.6153623650e+00
1.1804409680e+11,8.2800239109e+00,3.6723166357e+00
1.1814421902e+11,1.3191367277e+00,-5.1314427767e+00
1.1824434124e+11,-8.7577411552e+00,-2.1450716588e+00
1.1834446346e+11,5.1930293822e+00,4.2226341338e+00
1.1844458568e+11,2.8085562852e+00,-3.2572307407e+00
1.1854470790e+11,-7.7773626813e+00,3.5060471972e+00
1.1864483011e+11,8.2631252722e+00,-4.4927281887e+00
1.1874495233e+11,-6.5477808367e+00,5.5049579690e+00
1.1884507455e+11,2.7750779722e+00,-5.3478893107e+00
1.1894519677e+11,1.8669447856e+00,6.1612224360e-01
1.1904531899e+11,-2.7897561467e+00,6.0549727056e+00
1.1914544121e+11,9.5501821505e-01,-4.1943926060e+00
1.1924556343e+11,-3.4141705126e+00,1.8750506330e+00
1.1934568565e+11,8.3128549280e+00,-5.8765212994e+00
1.1944580787e+11,-7.0006276224e+00,5.6246381098e+00
1.1954593009e+11,-5.1243758063e-01,-2.8453654155e+00
1.1964605231e+11,3.1337804807e+00,-6.2956939091e-01
1.1974617453e+11,-1.2163734829e+00,4.4000597183e+00
1.1984629675e+11,1.0356775008e+00,-5.8352960408e+00
1.1994641897e+11,1.3596669966e+00,6.3711818100e+00
1.2004654119e+11,-2.8246765569e+00,-5.4300683968e+00
1.2014666341e+11,3.2070089906e+00,4.8246592255e+00
1.2024678563e+11,-5.6520925751e+00,-4.4664812850e+00
1.2034690785e+11,5.4656640651e+00,3.4934513372e+00
1.2044703007e+11,-1.2694643683e+00,-4.2336523853e+00
1.2054715229e+11,-3.7090332259e+00,-1.8577405967e-01
1.2064727451e+11,1.7087098714e+00,9.4664003032e+00
1.2074739672e+11,-2.8997515439e-01,-7.5080897798e+00
1.2084751894e+11,7.8800728375e+00,1.4253902001e+00
1.2094764116e+11,-8.6075597915e+00,1.3449073718e-01
1.2104776338e+11,2.3618647317e+00,-3.6606353402e+00
1.2114788560e+11,-2.1885745964e+00,3.7900615324e+00
1.2124800782e+11,5.4186273474e+00,-8.0284311454e-01
1.2134813004e+11,-2.2793878494e+00,2.7656802860e+00
1.2144825226e+11,-5.1576335905e+00,-6.1562545180e+00
1.2154837448e+11,3.8918243237e+00,3.9763352494e+00
1.2164849670e+11,1.1471076861e-01,1.5245809304e+00
1.2174861892e+11,1.2004599551e+00,-5.5810979502e+00
1.2184874114e+11,-5.4132318932e-01,4.3790787556e+00
1.2194886336e+11,-2.8024212410e+00,2.5746526664e+00
1.2204898558e+11,5.9819262561e+00,-7.7369460105e+00
1.2214910780e+11,-2.4362749902e+00,3.6379647416e+00
1.2224923002e+11,-1.0311508473e+01,-1.1430628535e+00
1.2234935224e+11,1.2585895478e+01,6.3045766031e+00
1.2244947446e+11,4.7896780628e-01,-5.3793601215e+00
1.2254959668e+11,-8.5137788740e+00,1.9803281224e+00
1.2264971890e+11,1.1570050183e+01,-3.5872931225e+00
1.2274984111e+11,-1.3622422195e+01,6.0123906353e+00
1.2284996333e+11,6.9742687780e+00,-4.1699479637e+00
1.2295008555e+11,-3.0454660368e+00,2.2566706623e+00
1.2305020777e+11,8.8935686659e+00,-6.1482170121e+00
1.2315032999e+11,-9.2327633823e+00,7.9920437421e+00
1.2325045221e+11,4.8992735870e-01,-4.0153281717e+00
1.2335057443e+11,6.3734561030e+00,-1.1529086335e+00
1.2345069665e+11,-7.0899017130e+00,2.0151788334e+00
1.2355081887e+11,2.8209113312e+00,1.0311517057e-01
1.2365094109e+11,1.2529327618e+00,-2.2736494141e+00
1.2375106331e+11,1.2507496475e+00,4.5766233452e+00
1.2385118553e+11,-5.7396555244e+00,-7.6995306375e+00
1.2395130775e+11,3.9273007240e+00,9.2994303925e+00
1.2405142997e+11,1.6329691538e+00,-7.6794592481e+00
1.2415155219e+11,-2.4379204410e+00,7.7868594529e+00
1.2425167441e+11,4.8104273124e-01,-6.9340595899e+00
1.2435179663e+11,-3.4195991241e+00,5.1299861362e+00
1.2445191885e+11,4.1997979089e+00,-5.2301646053e+00
1.2455204107e+11,9.8433975411e-01,3.8169287038e+00
1.2465216329e+11,-2.7456633676e+00,-3.5607199716e-01
1.2475228550e+11,1.8497345612e+00,3.0415456357e-01
1.2485240772e+11,-1.3602911701e+00,-4.7010177461e+00
1.2495252994e+11,3.9264150621e-01,6.7050663249e+00
1.2505265216e+11,6.8506522476e-01,-2.9714865636e+00
1.2515277438e+11,1.0823037538e+00,1.5977105788e+00
1.2525289660e+11,-2.8966988759e+00,-6.2692183889e+00
1.2535301882e+11,8.8485912118e-01,4.8701198006e+00
1.2545314104e+11,-2.4212359073e-01,1.1943383245e+00
1.2555326326e+11,-7.6074769708e-01,-2.2071606221e-02
1.2565338548e+11,7.9951478845e+00,-3.1631339405e+00
1.2575350770e+11,-1.1976954160e+01,2.9855423024e+00
1.2585362992e+11,3.1604694551e+00,-4.9722369166e+00
1.2595375214e+11,4.0687070373e+00,4.7620950934e+00
1.2605387436e+11,7.9772161376e-02,8.5056196181e-02
1.2615399658e+11,-4.5953250548e+00,-1.3352989922e+00
1.2625411880e+11,1.6571686100e+00,-3.3125974563e-01
1.2635424102e+11,6.9910119149e-01,1.9287483485e+00
1.2645436324e+11,-3.1473674510e-01,-6.7735155927e-01
1.2655448546e+11,-1.3128308061e+00,-3.8514458420e+00
1.2665460768e+11,9.7333111947e-01,3.8166338917e+00
1.2675472989e+11,4.7229242885e+00,1.8159982036e+00
1.2685485211e+11,-3.5745291485e+00,-4.9312404240e+00
1.2695497433e+11,-4.8584545311e+00,2.9637267379e-01
1.2705509655e+11,6.4112491124e+00,6.1035105721e+00
1.2715521877e+11,2.7695559866e+00,-3.8664334678e+00
1.2725534099e+11,-8.0279120169e+00,-2.1675464797e+00
1.2735546321e+11,2.8186201542e+00,2.3487906493e+00
1.2745558543e+11,-1.0019435435e+00,-1.2973126450e-01
1.2755570765e+11,4.9210234762e+00,-8.7288820761e-01
1.2765582987e+11,-5.5006481433e+00,-2.3455136986e+00
1.2775595209e+11,3.0530944187e+00,2.0975309444e+00
1.2785607431e+11,1.1446831068e+00,4.1920310627e+00
1.2795619653e+11,-3.6908737822e+00,-2.9477290242e+00
1.2805631875e+11,-3.6179352172e-01,-2.9186430760e+00
1.2815644097e+11,1.6812163999e+00,6.8912315114e+00
1.2825656319e+11,5.6220433908e+00,-4.0696604551e+00
1.2835668541e+11,-5.2105383316e+00,-1.7354476924e+00
1.2845680763e+11,-1.0332637057e+00,-2.3253855222e+00
1.2855692985e+11,-3.6549328686e+00,5.7272080828e+00
1.2865705207e+11,9.9244176926e+00,-6.3520650337e-01
1.2875717429e+11,-5.2480521927e+00,-4.9990399737e+00
1.2885729650e+11,3.1241780280e+00,1.7192960081e+00
1.2895741872e+11,-7.7729229471e+00,1.0955103597e+01
1.2905754094e+11,3.1150784213e+00,-1.3637403909e+01
1.2915766316e+11,5.0036494223e+00,2.9274423119e+00
1.2925778538e+11,-7.2196013424e+00,4.9910757639e+00
1.2935790760e+11,2.3389770916e+00,-2.6358448525e+00
1.2945802982e+11,3.5737733846e+00,-3.7303487252e+00
1.2955815204e+11,-2.4506185659e+00,2.8125440765e+00
1.2965827426e+11,-1.4066851746e+00,-1.0259786758e+00
1.2975839648e+11,4.9672431822e+00,6.7915357739e+00
1.2985851870e+11,-5.9455316794e+00,-6.7066344170e+00
1.2995864092e+11,1.4409828333e+00,3.2199879518e+00
1.3005876314e+11,6.1795520397e+00,-9.0434722456e+00
1.3015888536e+11,-6.6485061062e+00,9.6244739949e+00
1.3025900758e+11,2.6098795337e+00,-9.2913886305e-01
1.3035912980e+11,-2.3345679434e+00,-2.8600029626e+00
1.3045925202e+11,2.4244562241e+00,-3.4176027650e-01
1.3055937424e+11,-6.4391416532e+00,1.8804587887e+00
1.3065949646e+11,8.4361539111e+00,-9.8558126245e-01
1.3075961868e+11,-2.7945773562e+00,4.9609884509e+00
1.3085974089e+11,-2.9709499804e+00,-9.1947133239e+00
1.3095986311e+11,3.4976025419e+00,8.7462628283e+00
1.3105998533e+11,3.6875230807e+00,-5.0861811744e+00
1.3116010755e+11,-6.2414689520e+00,-6.7503222285e-01
1.3126022977e+11,-4.1391888153e-01,3.4076026696e+00
1.3136035199e+11,2.7468804617e+00,-1.3527749719e+00
1.3146047421e+11,1.3672788945e+00,3.0569787371e+00
1.3156059643e+11,-3.0671527554e-01,-9.1919925801e+00
1.3166071865e+11,-7.5570114606e+00,6.0092539351e+00
1.3176084087e+11,7.3702355805e+00,6.1149975362e-01
1.3186096309e+11,-9.3379612147e-01,3.4352051452e+00
1.3196108531e+11,-1.8417660498e+00,-2.5555659303e+00
1.3206120753e+11,5.1742287984e+00,-4.2172240559e+00
1.3216132975e+11,-8.3929509131e+00,1.1369903653e+00
1.3226145197e+11,3.2555623040e+00,-1.1094478463e-01
1.3236157419e+11,7.6237617710e+00,4.0979074346e+00
1.3246169641e+11,-8.0885320313e+00,-5.8662965536e+00
1.3256181863e+11,-5.8472677605e-01,6.1410660079e+00
1.3266194085e+11,8.1388908549e+00,-3.6013196769e+00
1.3276206307e+11,-1.0824585726e+01,7.7504108261e-01
1.3286218528e+11,2.7612547086e+00,1.7085868882e+00
1.3296230750e+11,3.7906991737e+00,-7.7113682078e-01
1.3306242972e+11,-3.5249781830e-02,2.4140381635e+00
1.3316255194e+11,6.6794650922e-01,-8.8433182492e+00
1.3326267416e+11,-3.3660431488e+00,6.5692948392e+00
1.3336279638e+11,-4.7598703339e-01,-1.3796523893e+00
1.3346291860e+11,1.6341774221e-01,2.1371981767e+00
1.3356304082e+11,4.3057217206e+00,-2.0094340522e+00
1.3366316304e+11,-4.6377911021e+00,-1.9771395012e-01
1.3376328526e+11,6.7751685439e-01,-5.2636331269e-02
1.3386340748e+11,4.6424821470e+00,3.1398137013e+00
1.3396352970e+11,-5.2429600220e+00,-3.2588342466e+00
1.3406365192e+11,1.4348207130e-01,9.6053495286e-01
1.3416377414e+11,2.9033980837e+00,-4.9499875637e+00
1.3426389636e+11,-3.3867728370e+00,3.4993302700e+00
1.3436401858e+11,4.7080383588e+00,5.4679366997e+00
1.3446414080e+11,-9.8537892602e-01,-2.3770794846e+00
1.3456426302e+11,-3.3168295588e+00,-2.1518699388e+00
1.3466438524e+11,-5.7129979033e-01,-2.5179121196e+00
1.3476450746e+11,3.8517700359e+00,4.5788746430e+00
1.3486462967e+11,1.6954802279e+00,-3.5977465789e+00
1.3496475189e+11,-7.0242082678e+00,3.1665835043e+00
1.3506487411e+11,7.3771887625e+00,-5.8728288592e+00
1.3516499633e+11,-5.1217371843e+00,6.6425258074e+00
1.3526511855e+11,3.2602576328e-01,-2.8219731604e+00
1.3536524077e+11,1.5599006725e+00,1.7915789431e+00
1.3546536299e+11,8.7065298134e-01,-2.7603253700e+00
1.3556548521e+11,-2.4880823155e+00,5.4032293144e+00
1.3566560743e+11,3.8054176730e-01,-5.9888678612e+00
1.3576572965e+11,9.6996144003e-01,2.9366918967e+00
1.3586585187e+11,5.6720775275e-01,2.1362264874e+00
1.3596597409e+11,-2.1655615187e+00,-7.1020762409e+00
1.3606609631e+11,-4.6014486475e-01,8.4582753442e+00
1.3616621853e+11,2.6232273820e+00,-7.1326512658e+00
1.3626634075e+11,-1.5784615077e-01,3.4027132301e+00
1.3636646297e+11,6.9094693252e-01,-3.2347632246e+00
1.3646658519e+11,8.4923881348e-01,5.6720959431e+00
1.3656670741e+11,-1.4303469863e+00,-3.5631080406e+00
1.3666682963e+11,-5.8603712161e+00,5.2809780214e+00
1.3676695185e+11,7.9633432462e+00,-8.9208431297e+00
1.3686707407e+11,-4.6724954482e+00,3.5036543733e+00
1.3696719628e+11,3.9076709253e+00,2.5337019171e+00
1.3706731850e+11,-3.2066376172e+00,-5.5107986021e+00
1.3716744072e+11,5.1253022823e+00,5.7033945255e+00
1.3726756294e+11,-8.2459740643e+00,-6.1818487737e+00
1.3736768516e+11,7.8691308613e+00,8.7923485433e+00
1.3746780738e+11,-6.4915693646e+00,-4.2365383732e+00
1.3756792960e+11,3.4199529653e-01,2.9069713061e+00
1.3766805182e+11,4.0370480625e+00,-8.4254351601e+00
1.3776817404e+11,1.7259343211e+00,7.5418492554e+00
1.3786829626e+11,-4.1442872261e+00,-4.3138063658e+00
1.3796841848e+11,-1.7201175062e-01,7.9559096705e-01
1.3806854070e+11,2.6852901552e+00,2.2667060077e+00
1.3816866292e+11,-2.4558325621e+00,4.6716252394e+00
1.3826878514e+11,2.9608708047e+00,-9.7328801048e+00
1.3836890736e+11,-4.6515678631e+00,3.7841702285e+00
1.3846902958e+11,5.5972764612e+00,-2.7794419346e+00
1.3856915180e+11,-6.1374236965e+00,5.3782385453e+00
1.3866927402e+11,6.0957232581e+00,1.7944077074e-01
1.3876939624e+11,-3.1313198917e+00,-5.2587421099e+00
1.3886951846e+11,5.7333728425e-01,2.3535763467e+00
1.3896964067e+11,-6.4079330916e-01,1.1645066254e+00
1.3906976289e+11,-5.1697033544e-01,-5.7344967614e-01
1.3916988511e+11,5.3758400914e-01,-2.0869931153e+00
1.3927000733e+11,-1.8794358484e+00,4.7964655437e+00
1.3937012955e+11,3.9691836116e+00,-4.4294551023e+00
1.3947025177e+11,-6.5810215482e-01,-5.9281676772e-01
1.3957037399e+11,-4.1624245311e-01,1.0295134960e+00
1.3967049621e+11,-9.1263652047e-01,5.2950294907e+00
1.3977061843e+11,-7.9713573190e-01,-6.9955660086e+00
1.3987074065e+11,-2.6763377786e+00,4.1519414548e+00
1.3997086287e+11,5.6205890934e+00,-2.2483791161e+00
1.4007098509e+11,-1.6950115461e+00,-8.3908368697e-01
1.4017110731e+11,5.6831056568e-02,4.5367876049e+00
1.4027122953e+11,-1.4307808599e+00,-5.7741023284e+00
1.4037135175e+11,4.1214466450e+00,2.6886266462e+00
1.4047147397e+11,-6.4176194177e+00,2.6951222601e-01
1.4057159619e+11,3.6843218204e+00,-1.8139165364e-01
1.4067171841e+11,2.0366866590e-01,2.3741191530e+00
1.4077184063e+11,4.3517099564e-01,-4.6111151332e+00
1.4087196285e+11,-1.1488324264e+00,2.1555377127e+00
1.4097208506e+11,-1.4903459913e+00,1.2229547322e+00
1.4107220728e+11,1.8262820448e+00,-3.3840544256e+00
1.4117232950e+11,9.9101638252e-01,5.2380726416e+00
1.4127245172e+11,-3.0642737103e+00,-4.6174243301e+00
1.4137257394e+11,3.5904301513e+00,2.6122797448e+00
1.4147269616e+11,-1.9824976191e+00,-1.8946871366e+00
1.4157281838e+11,2.7403915104e+00,2.6699222030e+00
1.4167294060e+11,-3.3717550909e+00,-3.5326642232e+00
1.4177306282e+11,2.6668508567e+00,5.0248347411e+00
1.4187318504e+11,-6.1046491339e+00,-3.5874311962e+00
1.4197330726e+11,5.5966367470e+00,-1.5428876038e+00
1.4207342948e+11,1.0895153598e+00,2.0696051612e+00
1.4217355170e+11,-2.0219541432e+00,1.5628632470e+00
1.4227367392e+11,-6.9463768070e-01,-3.4221486541e+00
1.4237379614e+11,-1.4012781381e+00,1.2432343907e+00
1.4247391836e+11,1.5798881372e+00,1.5653293892e+00
1.4257404058e+11,2.0416690416e+00,-2.5662809326e+00
1.4267416280e+11,-2.3864760925e+00,4.2998531591e+00
1.4277428502e+11,1.9544559785e+00,-6.4894031800e+00
1.4287440724e+11,-3.8142078270e+00,5.7921552167e+00
1.4297452945e+11,3.6157012198e+00,-8.3728683676e-01
1.4307465167e+11,-1.5644605680e+00,-1.9989676576e+00
1.4317477389e+11,-4.4941656212e-01,1.0751850564e+00
1.4327489611e+11,3.3189217074e+00,-3.0859277411e-01
1.4337501833e+11,-4.3609450254e+00,-4.0187511987e-01
1.4347514055e+11,5.6310678279e-01,-1.3728886957e+00
1.4357526277e+11,1.8337962733e+00,4.6174869250e+00
1.4367538499e+11,1.1310416991e+00,-2.7771712785e+00
1.4377550721e+11,-3.8989856206e+00,-1.5347502753e+00
1.4387562943e+11,7.0757048941e+00,1.7142396581e+00
1.4397575165e+11,-9.1429840741e+00,1.4011327000e+00
1.4407587387e+11,5.3009372978e+00,-3.5766345631e+00
1.4417599609e+11,-3.5288142776e+00,8.9655039279e-01
1.4427611831e+11,7.0407354081e+00,-1.1318371612e+00
1.4437624053e+11,-7.8536968783e+00,7.2735973960e+00
1.4447636275e+11,4.6282939446e+00,-5.4678238485e+00
1.4457648497e+11,-1.1712499039e-01,-9.9784598083e-01
1.4467660719e+11,-1.6528194376e+00,-1.1632825846e+00
1.4477672941e+11,1.3671522657e+00,3.9177610381e+00
1.4487685163e+11,-1.2897927024e+00,-3.0039125323e+00
1.4497697385e+11,1.4489386382e+00,2.5443793835e+00
1.4507709606e+11,-4.1052627146e+00,-4.1448953664e-01
1.4517721828e+11,4.3826226968e+00,-3.3152384055e-01
1.4527734050e+11,-3.7658906419e-01,1.8335804254e+00
