Time(us),Differential_Amplitude
2.100830078125000104e-03,2.266999999999999886e+02
2.102050781250000295e-03,8.099999999999999645e+00
2.103271484375000052e-03,-6.720000000000000284e+01
2.104492187500000243e-03,-2.999999999999999889e-01
2.105712890625000000e-03,3.595000000000000000e+02
2.106933593750000191e-03,-3.685000000000000000e+02
2.108154296874999948e-03,7.837999999999999545e+02
2.109375000000000139e-03,1.888000000000000114e+02
2.110595703124999896e-03,5.962000000000000455e+02
2.111816406250000087e-03,-5.162999999999999545e+02
2.113037109375000278e-03,-2.836999999999999886e+02
2.114257812500000035e-03,4.771000000000000227e+02
2.115478515625000226e-03,6.537999999999999545e+02
2.116699218749999983e-03,7.379999999999999716e+01
2.117919921875000173e-03,1.876999999999999886e+02
2.119140624999999931e-03,2.025000000000000000e+02
2.120361328125000121e-03,-5.807999999999999545e+02
2.121582031249999879e-03,-2.958000000000000114e+02
2.122802734375000069e-03,-2.773999999999999773e+02
2.124023437499999827e-03,1.015999999999999943e+02
2.125244140625000017e-03,-3.905000000000000000e+02
2.126464843749999774e-03,-1.288000000000000114e+02
2.127685546874999965e-03,3.370000000000000000e+02
2.128906249999999722e-03,-5.260000000000000142e+01
2.130126953124999913e-03,6.477999999999999545e+02
2.131347656249999670e-03,3.553000000000000114e+02
2.132568359374999861e-03,-2.200999999999999943e+02
2.133789062500000052e-03,7.065000000000000000e+02
2.135009765625000243e-03,6.656000000000000227e+02
2.136230468750000434e-03,-6.990000000000000568e+01
2.137451171875000191e-03,4.531000000000000227e+02
2.138671875000000382e-03,2.688000000000000114e+02
2.139892578125000139e-03,-9.395000000000000000e+02
2.141113281250000330e-03,1.860000000000000142e+01
2.142333984375000087e-03,-1.491000000000000000e+03
2.143554687500000278e-03,-2.130999999999999943e+02
2.144775390625000035e-03,4.275000000000000000e+02
2.145996093750000226e-03,3.606999999999999886e+02
2.147216796874999983e-03,-1.665999999999999943e+02
2.148437500000000173e-03,4.200000000000000178e+00
2.149658203124999931e-03,4.370000000000000284e+01
2.150878906250000121e-03,-1.773700000000000045e+03
2.152099609374999879e-03,7.173999999999999773e+02
2.153320312500000069e-03,3.570000000000000000e+02
2.154541015624999827e-03,9.025000000000000000e+02
2.155761718750000017e-03,5.329999999999999716e+01
2.156982421875000208e-03,-3.760000000000000000e+02
2.158203124999999965e-03,-3.995000000000000000e+02
2.159423828125000156e-03,-7.640000000000000568e+01
2.160644531249999913e-03,2.406999999999999886e+02
2.161865234375000104e-03,5.679999999999999716e+01
2.163085937499999861e-03,1.645099999999999909e+03
2.164306640625000052e-03,2.700000000000000000e+01
2.165527343749999809e-03,-1.062700000000000045e+03
2.166748046875000000e-03,-3.783000000000000114e+02
2.167968749999999757e-03,-1.137799999999999955e+03
2.169189453124999948e-03,-2.200000000000000000e+02
2.170410156249999705e-03,-1.043000000000000000e+03
2.171630859374999896e-03,-4.246999999999999886e+02
2.172851562500000087e-03,-7.600000000000000000e+01
2.174072265625000278e-03,-1.444000000000000057e+02
2.175292968750000035e-03,-8.031000000000000227e+02
2.176513671875000226e-03,-7.626000000000000227e+02
2.177734375000000416e-03,1.639999999999999858e+01
2.178955078125000173e-03,5.190000000000000000e+02
2.180175781250000364e-03,1.380700000000000045e+03
2.181396484375000121e-03,1.189000000000000057e+02
2.182617187500000312e-03,6.088999999999999773e+02
2.183837890625000069e-03,-5.145000000000000000e+02
2.185058593750000260e-03,-2.515999999999999943e+02
2.186279296875000017e-03,8.977999999999999545e+02
2.187500000000000208e-03,6.506000000000000227e+02
2.188720703124999965e-03,4.585000000000000000e+02
2.189941406250000156e-03,3.661999999999999886e+02
2.191162109374999913e-03,-1.175000000000000000e+03
2.192382812500000104e-03,-8.022000000000000455e+02
2.193603515624999861e-03,-5.290000000000000000e+02
2.194824218750000052e-03,5.063000000000000114e+02
2.196044921874999809e-03,1.144500000000000000e+03
2.197265625000000000e-03,2.045000000000000000e+02
2.198486328125000191e-03,-1.255000000000000000e+03
2.199707031249999948e-03,4.611999999999999886e+02
2.200927734375000139e-03,-3.250000000000000000e+01
2.202148437499999896e-03,5.878999999999999773e+02
2.203369140625000087e-03,4.453000000000000114e+02
2.204589843749999844e-03,2.261999999999999886e+02
2.205810546875000035e-03,8.366000000000000227e+02
2.207031249999999792e-03,-3.583999999999999773e+02
2.208251953124999983e-03,-6.905000000000000000e+02
2.209472656249999740e-03,-4.131999999999999886e+02
2.210693359374999931e-03,1.533000000000000114e+02
2.211914062500000121e-03,-1.067500000000000000e+03
2.213134765625000312e-03,3.939999999999999858e+01
2.214355468750000069e-03,-6.001000000000000227e+02
2.215576171875000260e-03,3.296000000000000227e+02
2.216796875000000017e-03,3.220000000000000284e+01
2.218017578125000208e-03,-8.462999999999999545e+02
2.219238281249999965e-03,3.118999999999999773e+02
2.220458984375000156e-03,-4.839999999999999858e+01
2.221679687500000347e-03,3.390000000000000000e+02
2.222900390625000104e-03,2.260999999999999943e+02
2.224121093750000295e-03,-2.285999999999999943e+02
2.225341796875000052e-03,7.085000000000000000e+02
2.226562500000000243e-03,4.911999999999999886e+02
2.227783203125000000e-03,-1.531999999999999886e+02
2.229003906250000191e-03,2.394000000000000057e+02
2.230224609374999948e-03,4.300000000000000000e+02
2.231445312500000139e-03,-2.233000000000000114e+02
2.232666015624999896e-03,5.025000000000000000e+02
2.233886718750000087e-03,-5.520000000000000284e+01
2.235107421874999844e-03,9.459999999999999432e+01
2.236328125000000035e-03,4.428000000000000114e+02
2.237548828124999792e-03,-6.666000000000000227e+02
2.238769531249999983e-03,1.075999999999999943e+02
2.239990234374999740e-03,1.395000000000000000e+02
2.241210937499999931e-03,4.366000000000000227e+02
2.242431640625000121e-03,2.913999999999999773e+02
2.243652343749999879e-03,-3.940000000000000000e+02
2.244873046875000069e-03,4.396000000000000227e+02
2.246093749999999827e-03,-5.660000000000000142e+01
2.247314453125000017e-03,-2.004000000000000057e+02
2.248535156249999774e-03,-1.310999999999999943e+02
2.249755859374999965e-03,1.675999999999999943e+02
2.250976562500000156e-03,-6.028999999999999773e+02
2.252197265625000347e-03,4.830000000000000000e+02
2.253417968750000104e-03,-7.805000000000000000e+02
2.254638671875000295e-03,-1.040000000000000036e+01
2.255859375000000052e-03,-3.978000000000000114e+02
2.257080078125000243e-03,-7.137999999999999545e+02
2.258300781250000000e-03,1.615000000000000000e+02
2.259521484375000191e-03,1.054000000000000057e+02
2.260742187499999948e-03,-3.411000000000000227e+02
2.261962890625000139e-03,4.428000000000000114e+02
2.263183593750000330e-03,5.757999999999999545e+02
2.264404296875000087e-03,-2.299000000000000057e+02
2.265625000000000278e-03,6.959999999999999432e+01
2.266845703125000035e-03,-6.288999999999999773e+02
2.268066406250000226e-03,4.986000000000000227e+02
2.269287109374999983e-03,-3.295000000000000000e+02
2.270507812500000173e-03,1.007200000000000045e+03
2.271728515624999931e-03,-2.413000000000000114e+02
2.272949218750000121e-03,3.333000000000000114e+02
2.274169921874999879e-03,-3.041000000000000227e+02
2.275390625000000069e-03,-5.496000000000000227e+02
2.276611328124999827e-03,-4.201000000000000227e+02
2.277832031250000017e-03,-7.517999999999999545e+02
2.279052734374999774e-03,5.662000000000000455e+02
2.280273437499999965e-03,-2.499000000000000057e+02
2.281494140624999722e-03,2.253000000000000114e+02
2.282714843749999913e-03,-1.282799999999999955e+03
2.283935546874999670e-03,6.720000000000000284e+01
2.285156249999999861e-03,1.060000000000000000e+02
2.286376953125000052e-03,-3.721999999999999886e+02
2.287597656249999809e-03,-8.120000000000000284e+01
2.288818359375000000e-03,6.892999999999999545e+02
2.290039062500000191e-03,1.476799999999999955e+03
2.291259765625000382e-03,-3.903000000000000114e+02
2.292480468750000139e-03,6.121000000000000227e+02
2.293701171875000330e-03,5.056000000000000227e+02
2.294921875000000087e-03,1.266099999999999909e+03
2.296142578125000278e-03,-4.563999999999999773e+02
2.297363281250000035e-03,5.673999999999999773e+02
2.298583984375000226e-03,-1.356999999999999886e+02
2.299804687499999983e-03,1.645000000000000000e+02
2.301025390625000173e-03,-1.180000000000000000e+02
2.302246093749999931e-03,-6.970000000000000000e+02
2.303466796875000121e-03,3.716000000000000227e+02
2.304687499999999879e-03,8.829999999999999716e+01
2.305908203125000069e-03,-1.162400000000000091e+03
2.307128906250000260e-03,-8.318999999999999773e+02
2.308349609375000017e-03,2.858999999999999773e+02
2.309570312500000208e-03,-6.596000000000000227e+02
2.310791015624999965e-03,1.875000000000000000e+02
2.312011718750000156e-03,8.037000000000000455e+02
2.313232421874999913e-03,-2.054000000000000057e+02
2.314453125000000104e-03,3.503999999999999773e+02
2.315673828124999861e-03,-4.250000000000000000e+01
2.316894531250000052e-03,-3.173999999999999773e+02
2.318115234374999809e-03,7.608999999999999773e+02
2.319335937500000000e-03,3.488999999999999773e+02
2.320556640624999757e-03,6.245000000000000000e+02
2.321777343749999948e-03,-1.455000000000000000e+02
2.322998046874999705e-03,3.038999999999999773e+02
2.324218749999999896e-03,2.281999999999999886e+02
2.325439453124999653e-03,-2.280000000000000071e+01
2.326660156249999844e-03,-6.356000000000000227e+02
2.327880859375000468e-03,3.291000000000000227e+02
2.329101562500000226e-03,1.265000000000000000e+02
2.330322265625000416e-03,-3.796000000000000227e+02
2.331542968750000173e-03,-2.576000000000000227e+02
2.332763671875000364e-03,-5.601000000000000227e+02
2.333984375000000121e-03,1.190599999999999909e+03
2.335205078125000312e-03,-7.117999999999999545e+02
2.336425781250000069e-03,-9.926000000000000227e+02
2.337646484375000260e-03,3.301999999999999886e+02
2.338867187500000017e-03,2.341999999999999886e+02
2.340087890625000208e-03,-6.182000000000000455e+02
2.341308593749999965e-03,7.490000000000000000e+02
2.342529296875000156e-03,7.632000000000000455e+02
2.343749999999999913e-03,4.731999999999999886e+02
2.344970703125000104e-03,8.232999999999999545e+02
2.346191406249999861e-03,-5.526000000000000227e+02
2.347412109375000052e-03,4.463000000000000114e+02
2.348632812499999809e-03,-8.040000000000000568e+01
2.349853515625000000e-03,-1.978000000000000114e+02
2.351074218750000191e-03,3.686000000000000227e+02
2.352294921874999948e-03,8.882000000000000455e+02
2.353515625000000139e-03,-7.006000000000000227e+02
2.354736328124999896e-03,-1.720000000000000000e+02
2.355957031250000087e-03,-4.566999999999999886e+02
2.357177734374999844e-03,-3.710000000000000000e+02
2.358398437500000035e-03,-1.565000000000000000e+02
2.359619140624999792e-03,-8.150000000000000000e+01
2.360839843749999983e-03,3.329999999999999716e+01
2.362060546874999740e-03,-1.193700000000000045e+03
2.363281249999999931e-03,-7.397999999999999545e+02
2.364501953124999688e-03,-9.311000000000000227e+02
2.365722656250000312e-03,2.569999999999999929e+01
2.366943359375000069e-03,1.649000000000000057e+02
2.368164062500000260e-03,-5.508999999999999773e+02
2.369384765625000017e-03,-2.910000000000000142e+01
2.370605468750000208e-03,2.526999999999999886e+02
2.371826171875000399e-03,1.610000000000000142e+01
2.373046875000000156e-03,9.200000000000000000e+01
2.374267578125000347e-03,8.847999999999999545e+02
2.375488281250000104e-03,5.597000000000000455e+02
2.376708984375000295e-03,6.928999999999999773e+02
2.377929687500000052e-03,-2.836999999999999886e+02
2.379150390625000243e-03,-5.035000000000000000e+02
2.380371093750000000e-03,1.814700000000000045e+03
2.381591796875000191e-03,-7.277999999999999545e+02
2.382812499999999948e-03,1.154000000000000057e+02
2.384033203125000139e-03,2.028000000000000114e+02
2.385253906249999896e-03,3.726999999999999886e+02
2.386474609375000087e-03,5.243999999999999773e+02
2.387695312499999844e-03,7.790000000000000568e+01
2.388916015625000035e-03,-8.840000000000000568e+01
2.390136718749999792e-03,-2.840000000000000000e+02
2.391357421874999983e-03,-3.200000000000000000e+01
2.392578125000000173e-03,-1.603599999999999909e+03
2.393798828124999931e-03,1.061700000000000045e+03
2.395019531250000121e-03,-5.427999999999999545e+02
2.396240234374999879e-03,-1.255000000000000000e+02
2.397460937500000069e-03,-6.292999999999999545e+02
2.398681640624999827e-03,-4.558999999999999773e+02
2.399902343750000017e-03,-4.193999999999999773e+02
2.401123046874999774e-03,1.689999999999999858e+01
2.402343749999999965e-03,-1.285000000000000000e+02
2.403564453125000156e-03,8.651000000000000227e+02
2.404785156250000347e-03,1.738000000000000114e+02
2.406005859375000104e-03,-3.128000000000000114e+02
2.407226562500000295e-03,9.709999999999999432e+01
2.408447265625000052e-03,2.655000000000000000e+02
2.409667968750000243e-03,9.482000000000000455e+02
2.410888671875000000e-03,3.488000000000000114e+02
2.412109375000000191e-03,5.810000000000000000e+02
2.413330078124999948e-03,-5.580000000000000000e+02
2.414550781250000139e-03,3.496000000000000227e+02
2.415771484375000330e-03,-6.647000000000000455e+02
2.416992187500000087e-03,1.140000000000000036e+01
2.418212890625000278e-03,-3.936999999999999886e+02
2.419433593750000035e-03,2.521999999999999886e+02
2.420654296875000226e-03,-2.095999999999999943e+02
2.421874999999999983e-03,-6.192999999999999545e+02
2.423095703125000173e-03,-8.856000000000000227e+02
2.424316406249999931e-03,-1.101200000000000045e+03
2.425537109375000121e-03,-7.640000000000000568e+01
2.426757812499999879e-03,-1.430000000000000000e+02
2.427978515625000069e-03,-8.327999999999999545e+02
2.429199218749999827e-03,-2.616999999999999886e+02
2.430419921875000017e-03,2.440999999999999943e+02
2.431640624999999774e-03,-8.922000000000000455e+02
2.432861328124999965e-03,-1.710000000000000142e+01
2.434082031249999722e-03,-4.581000000000000227e+02
2.435302734374999913e-03,7.491000000000000227e+02
2.436523437500000104e-03,6.933999999999999773e+02
2.437744140624999861e-03,8.222999999999999545e+02
2.438964843750000052e-03,9.636000000000000227e+02
2.440185546874999809e-03,4.566999999999999886e+02
2.441406250000000000e-03,3.008000000000000114e+02
2.442626953125000191e-03,3.205000000000000000e+02
2.443847656250000382e-03,4.856999999999999886e+02
2.445068359375000139e-03,-5.787999999999999545e+02
2.446289062500000330e-03,8.677000000000000455e+02
2.447509765625000087e-03,-6.912999999999999545e+02
2.448730468750000278e-03,-3.083000000000000114e+02
2.449951171875000035e-03,-6.767000000000000455e+02
2.451171875000000226e-03,-1.073099999999999909e+03
2.452392578124999983e-03,7.632000000000000455e+02
2.453613281250000173e-03,-2.000000000000000111e-01
2.454833984374999931e-03,-4.421000000000000227e+02
2.456054687500000121e-03,2.155999999999999943e+02
2.457275390625000312e-03,4.223999999999999773e+02
2.458496093750000069e-03,-1.448000000000000114e+02
2.459716796875000260e-03,3.063999999999999773e+02
2.460937500000000017e-03,5.885000000000000000e+02
2.462158203125000208e-03,2.476999999999999886e+02
2.463378906249999965e-03,5.777999999999999545e+02
2.464599609375000156e-03,-2.891999999999999886e+02
2.465820312499999913e-03,-5.822999999999999545e+02
2.467041015625000104e-03,-4.048999999999999773e+02
2.468261718749999861e-03,-4.930000000000000000e+02
2.469482421875000052e-03,-5.160000000000000142e+01
2.470703124999999809e-03,-8.607999999999999545e+02
2.471923828125000000e-03,-6.160000000000000000e+02
2.473144531249999757e-03,1.610000000000000000e+02
2.474365234374999948e-03,7.370000000000000284e+01
2.475585937499999705e-03,-5.981000000000000227e+02
2.476806640624999896e-03,1.540000000000000000e+02
2.478027343749999653e-03,1.855999999999999943e+02
2.479248046874999844e-03,3.360000000000000000e+02
2.480468750000000035e-03,1.115000000000000000e+02
2.481689453125000226e-03,6.307000000000000455e+02
2.482910156250000416e-03,6.407000000000000455e+02
2.484130859375000173e-03,1.006799999999999955e+03
2.485351562500000364e-03,1.735000000000000000e+02
2.486572265625000121e-03,1.085999999999999943e+02
2.487792968750000312e-03,5.035000000000000000e+02
2.489013671875000069e-03,-2.036999999999999886e+02
2.490234375000000260e-03,5.482000000000000455e+02
2.491455078125000017e-03,-2.111999999999999886e+02
2.492675781250000208e-03,2.000000000000000000e+02
2.493896484374999965e-03,-7.452999999999999545e+02
2.495117187500000156e-03,2.440999999999999943e+02
2.496337890624999913e-03,-3.160000000000000000e+02
2.497558593750000104e-03,-1.030400000000000091e+03
2.498779296874999861e-03,9.900000000000000355e+00
2.500000000000000052e-03,-2.103000000000000114e+02
2.501220703125000243e-03,5.346000000000000227e+02
2.502441406250000000e-03,-6.078999999999999773e+02
2.503662109375000191e-03,1.528000000000000114e+02
2.504882812499999948e-03,4.426000000000000227e+02
2.506103515625000139e-03,4.818000000000000114e+02
2.507324218749999896e-03,-4.398000000000000114e+02
2.508544921875000087e-03,2.899999999999999911e+00
2.509765624999999844e-03,5.602999999999999545e+02
2.510986328125000035e-03,-1.042000000000000028e+02
2.512207031249999792e-03,-8.520000000000000284e+01
2.513427734374999983e-03,-4.798999999999999773e+02
2.514648437499999740e-03,6.757000000000000455e+02
2.515869140624999931e-03,6.726000000000000227e+02
2.517089843749999688e-03,-3.901999999999999886e+02
2.518310546874999879e-03,-2.748000000000000114e+02
2.519531250000000069e-03,-9.950000000000000000e+01
2.520751953125000260e-03,-3.018000000000000114e+02
2.521972656250000451e-03,4.516999999999999886e+02
2.523193359375000208e-03,-3.410000000000000142e+01
2.524414062500000399e-03,9.640000000000000568e+01
2.525634765625000156e-03,-3.208000000000000114e+02
2.526855468750000347e-03,-2.641999999999999886e+02
2.528076171875000104e-03,-1.187599999999999909e+03
2.529296875000000295e-03,1.680000000000000071e+01
2.530517578125000052e-03,1.810000000000000000e+02
2.531738281250000243e-03,-2.421999999999999886e+02
2.532958984375000000e-03,5.292000000000000455e+02
2.534179687500000191e-03,-2.360000000000000000e+02
2.535400390624999948e-03,1.650000000000000000e+02
2.536621093750000139e-03,9.479999999999999716e+01
2.537841796874999896e-03,7.411000000000000227e+02
2.539062500000000087e-03,-3.775000000000000000e+02
2.540283203124999844e-03,9.679999999999999716e+01
2.541503906250000035e-03,8.342999999999999545e+02
2.542724609374999792e-03,-1.139000000000000057e+02
2.543945312499999983e-03,5.998999999999999773e+02
2.545166015625000173e-03,1.325999999999999943e+02
2.546386718749999931e-03,-1.845999999999999943e+02
2.547607421875000121e-03,-6.229999999999999716e+01
2.548828124999999879e-03,-1.289000000000000057e+02
2.550048828125000069e-03,-1.035700000000000045e+03
2.551269531249999827e-03,3.431000000000000227e+02
2.552490234375000017e-03,2.998000000000000114e+02
2.553710937499999774e-03,-1.275000000000000000e+03
2.554931640624999965e-03,-3.783000000000000114e+02
2.556152343749999722e-03,1.137999999999999972e+02
2.557373046874999913e-03,-6.081000000000000227e+02
2.558593750000000104e-03,2.426999999999999886e+02
2.559814453125000295e-03,1.473000000000000114e+02
2.561035156250000052e-03,1.100000000000000000e+02
2.562255859375000243e-03,1.574000000000000057e+02
2.563476562500000000e-03,-4.106000000000000227e+02
2.564697265625000191e-03,8.272000000000000455e+02
2.565917968750000382e-03,6.026000000000000227e+02
2.567138671875000139e-03,-2.024000000000000057e+02
2.568359375000000330e-03,6.500000000000000000e+01
2.569580078125000087e-03,1.688000000000000114e+02
2.570800781250000278e-03,-4.921000000000000227e+02
2.572021484375000035e-03,6.509999999999999432e+01
2.573242187500000226e-03,-1.122000000000000028e+02
2.574462890624999983e-03,5.520000000000000284e+01
2.575683593750000173e-03,-1.264000000000000057e+02
2.576904296874999931e-03,-3.003000000000000114e+02
2.578125000000000121e-03,1.810999999999999943e+02
2.579345703124999879e-03,5.652000000000000455e+02
2.580566406250000069e-03,6.093999999999999773e+02
2.581787109374999827e-03,-3.448000000000000114e+02
2.583007812500000017e-03,-7.879999999999999716e+01
2.584228515624999774e-03,3.638999999999999773e+02
2.585449218749999965e-03,7.837000000000000455e+02
2.586669921875000156e-03,4.220000000000000284e+01
2.587890624999999913e-03,4.201999999999999886e+02
2.589111328125000104e-03,-1.440999999999999943e+02
2.590332031249999861e-03,-6.108999999999999773e+02
2.591552734375000052e-03,-1.202000000000000028e+02
2.592773437499999809e-03,-1.006399999999999977e+03
2.593994140625000000e-03,7.915000000000000000e+02
2.595214843749999757e-03,2.500000000000000000e+00
2.596435546874999948e-03,-1.423000000000000114e+02
2.597656250000000139e-03,-6.061000000000000227e+02
2.598876953125000330e-03,1.117000000000000028e+02
2.600097656250000087e-03,-2.199000000000000057e+02
2.601318359375000278e-03,-3.401999999999999886e+02
2.602539062500000035e-03,3.393000000000000114e+02
2.603759765625000226e-03,1.375000000000000000e+02
2.604980468749999983e-03,3.068000000000000114e+02
2.606201171875000173e-03,-2.100999999999999943e+02
2.607421874999999931e-03,7.279999999999999716e+01
2.608642578125000121e-03,-8.886000000000000227e+02
2.609863281250000312e-03,1.991999999999999886e+02
2.611083984375000069e-03,-2.639999999999999858e+01
2.612304687500000260e-03,5.495000000000000000e+02
2.613525390625000017e-03,2.746999999999999886e+02
2.614746093750000208e-03,6.207000000000000455e+02
2.615966796874999965e-03,-1.119999999999999929e+01
2.617187500000000156e-03,-1.540999999999999943e+02
2.618408203124999913e-03,2.105999999999999943e+02
2.619628906250000104e-03,4.081000000000000227e+02
2.620849609374999861e-03,2.353000000000000114e+02
2.622070312500000052e-03,-1.030000000000000000e+02
2.623291015624999809e-03,7.659999999999999432e+01
2.624511718750000000e-03,3.806000000000000227e+02
2.625732421874999757e-03,-3.101000000000000227e+02
2.626953124999999948e-03,-3.326000000000000227e+02
2.628173828124999705e-03,-1.107000000000000028e+02
2.629394531249999896e-03,1.955999999999999943e+02
2.630615234375000087e-03,2.235000000000000000e+02
2.631835937499999844e-03,3.500000000000000000e+01
2.633056640625000035e-03,4.683999999999999773e+02
2.634277343749999792e-03,1.623000000000000114e+02
2.635498046875000416e-03,2.881999999999999886e+02
2.636718750000000173e-03,-4.713000000000000114e+02
2.637939453125000364e-03,9.595000000000000000e+02
2.639160156250000121e-03,-2.673999999999999773e+02
2.640380859375000312e-03,-2.521999999999999886e+02
2.641601562500000069e-03,3.258999999999999773e+02
2.642822265625000260e-03,-9.035000000000000000e+02
2.644042968750000017e-03,-4.041000000000000227e+02
2.645263671875000208e-03,-4.363000000000000114e+02
2.646484374999999965e-03,-1.348000000000000114e+02
2.647705078125000156e-03,1.021500000000000000e+03
2.648925781249999913e-03,7.622999999999999545e+02
2.650146484375000104e-03,-7.016000000000000227e+02
2.651367187500000295e-03,-6.750000000000000000e+01
2.652587890625000052e-03,5.237000000000000455e+02
2.653808593750000243e-03,-6.992999999999999545e+02
2.655029296875000000e-03,1.240999999999999943e+02
2.656250000000000191e-03,9.132000000000000455e+02
2.657470703124999948e-03,-4.261000000000000227e+02
2.658691406250000139e-03,-3.311000000000000227e+02
2.659912109374999896e-03,-1.262799999999999955e+03
2.661132812500000087e-03,-6.962999999999999545e+02
2.662353515624999844e-03,-7.729999999999999716e+01
2.663574218750000035e-03,-1.420999999999999943e+02
2.664794921874999792e-03,-4.520000000000000000e+02
2.666015624999999983e-03,7.270000000000000284e+01
2.667236328124999740e-03,-3.441999999999999886e+02
2.668457031249999931e-03,-3.426000000000000227e+02
2.669677734374999688e-03,8.687999999999999545e+02
2.670898437499999879e-03,5.841000000000000227e+02
2.672119140624999636e-03,4.100000000000000000e+01
2.673339843750000260e-03,1.880000000000000071e+01
2.674560546875000451e-03,-2.380000000000000000e+02
2.675781250000000208e-03,-2.848999999999999773e+02
2.677001953125000399e-03,5.048000000000000114e+02
2.678222656250000156e-03,-1.935999999999999943e+02
2.679443359375000347e-03,2.270000000000000000e+02
2.680664062500000104e-03,-8.112000000000000455e+02
2.681884765625000295e-03,-9.628999999999999773e+02
2.683105468750000052e-03,-1.340000000000000036e+01
2.684326171875000243e-03,9.140000000000000568e+01
2.685546875000000000e-03,9.929999999999999716e+01
2.686767578125000191e-03,-4.736000000000000227e+02
2.687988281249999948e-03,6.031000000000000227e+02
2.689208984375000139e-03,6.550000000000000000e+01
2.690429687499999896e-03,4.253999999999999773e+02
2.691650390625000087e-03,3.356999999999999886e+02
2.692871093749999844e-03,4.170000000000000000e+02
2.694091796875000035e-03,8.782000000000000455e+02
2.695312500000000226e-03,8.579999999999999716e+01
2.696533203124999983e-03,-2.950000000000000000e+01
2.697753906250000173e-03,-2.836999999999999886e+02
2.698974609374999931e-03,7.898999999999999773e+02
2.700195312500000121e-03,-6.893999999999999773e+02
2.701416015624999879e-03,3.113999999999999773e+02
2.702636718750000069e-03,-4.903999999999999773e+02
2.703857421874999827e-03,-3.171999999999999886e+02
2.705078125000000017e-03,-5.900000000000000355e+00
2.706298828124999774e-03,-6.540000000000000568e+01
2.707519531249999965e-03,-2.519000000000000057e+02
2.708740234374999722e-03,-4.006000000000000227e+02
2.709960937499999913e-03,2.668999999999999773e+02
2.711181640625000104e-03,-1.845999999999999943e+02
2.712402343750000295e-03,1.330599999999999909e+03
2.713623046875000052e-03,-7.698999999999999773e+02
2.714843750000000243e-03,-5.992999999999999545e+02
2.716064453125000434e-03,1.884000000000000057e+02
2.717285156250000191e-03,-4.233000000000000114e+02
2.718505859375000382e-03,-1.299000000000000057e+02
2.719726562500000139e-03,-6.786000000000000227e+02
2.720947265625000330e-03,4.463000000000000114e+02
2.722167968750000087e-03,-7.662999999999999545e+02
2.723388671875000278e-03,-4.000000000000000000e+01
2.724609375000000035e-03,-3.896999999999999886e+02
2.725830078125000226e-03,4.241000000000000227e+02
2.727050781249999983e-03,8.306000000000000227e+02
2.728271484375000173e-03,-2.006999999999999886e+02
2.729492187499999931e-03,-2.073000000000000114e+02
2.730712890625000121e-03,-1.320000000000000000e+02
2.731933593749999879e-03,5.346000000000000227e+02
2.733154296875000069e-03,5.150000000000000000e+01
2.734374999999999827e-03,8.950000000000000000e+01
2.735595703125000017e-03,4.671999999999999886e+02
2.736816406249999774e-03,-7.762999999999999545e+02
2.738037109374999965e-03,2.324000000000000057e+02
2.739257812500000156e-03,1.703000000000000114e+02
2.740478515624999913e-03,6.002999999999999545e+02
2.741699218750000104e-03,2.403000000000000114e+02
2.742919921874999861e-03,1.199999999999999956e+00
2.744140625000000052e-03,-3.586999999999999886e+02
2.745361328124999809e-03,-1.118000000000000000e+03
2.746582031250000000e-03,2.676999999999999886e+02
2.747802734374999757e-03,-4.146999999999999886e+02
2.749023437499999948e-03,-1.209000000000000057e+02
2.750244140625000139e-03,-1.338000000000000114e+02
2.751464843750000330e-03,-5.316000000000000227e+02
2.752685546875000087e-03,-3.123000000000000114e+02
2.753906250000000278e-03,8.823999999999999773e+02
2.755126953125000035e-03,-4.328999999999999773e+02
2.756347656250000226e-03,5.008999999999999773e+02
2.757568359374999983e-03,1.240700000000000045e+03
2.758789062500000173e-03,-2.314000000000000057e+02
2.760009765625000364e-03,1.099000000000000057e+02
2.761230468750000121e-03,7.402999999999999545e+02
2.762451171875000312e-03,-1.237000000000000028e+02
2.763671875000000069e-03,7.570000000000000284e+01
2.764892578125000260e-03,5.732999999999999545e+02
2.766113281250000017e-03,-3.320000000000000000e+02
2.767333984375000208e-03,1.623000000000000114e+02
2.768554687499999965e-03,-3.893000000000000114e+02
2.769775390625000156e-03,1.144000000000000057e+02
2.770996093749999913e-03,3.476000000000000227e+02
2.772216796875000104e-03,6.232000000000000455e+02
2.773437499999999861e-03,3.650000000000000000e+01
2.774658203125000052e-03,-9.272999999999999545e+02
2.775878906249999809e-03,4.878999999999999773e+02
2.777099609375000000e-03,-2.619999999999999929e+01
2.778320312499999757e-03,-5.088999999999999773e+02
2.779541015624999948e-03,1.791999999999999886e+02
2.780761718750000139e-03,-4.258000000000000114e+02
2.781982421874999896e-03,-7.812999999999999545e+02
2.783203125000000087e-03,-3.060000000000000000e+02
2.784423828124999844e-03,-7.587000000000000455e+02
2.785644531250000035e-03,-8.557000000000000455e+02
2.786865234374999792e-03,5.343999999999999773e+02
2.788085937499999983e-03,-2.876999999999999886e+02
2.789306640625000173e-03,-3.126000000000000227e+02
2.790527343750000364e-03,1.074500000000000000e+03
2.791748046875000121e-03,6.051000000000000227e+02
2.792968750000000312e-03,5.420000000000000000e+02
2.794189453125000069e-03,1.119900000000000091e+03
2.795410156250000260e-03,2.304000000000000057e+02
2.796630859375000017e-03,5.432999999999999545e+02
